title~views~since_upload~link
Nastya's adventures in Prague~16,593~5 hours ago 16 minutes~https://www.youtube.com/watch?v=3DfYZ53WjueXg
Halloween alphabet from Nastya and Eva~88,383~3 days ago 30 minutes~https://www.youtube.com/watch?v=3DdxBOoPP8ayk
Nastya and dad share the secrets of how they became successful on YouTube~1,048,802~8 months ago 6 minutes, 22 seconds~https://www.youtube.com/watch?v=3DmMFteVvSlP8
Cheerful everyday life and adventures of Nastya and dad~402,737~8 months ago 10 minutes, 48 seconds~https://www.youtube.com/watch?v=3D4ZnM-X4q_gU
Nastya does good deeds like a superhero~308,779~9 months ago 4 minutes, 55 seconds~https://www.youtube.com/watch?v=3DiYpZZjDDjHM
Nastya's adventures at school. Cheerful everyday life of Nastya and dad~935,536~9 months ago 13 minutes, 30 seconds~https://www.youtube.com/watch?v=3DkMYRztN4J_o
Nastya shows how important it is for children to wear braces~1,312,292~9 months ago 3 minutes, 14 seconds~https://www.youtube.com/watch?v=3DxANIO_4sdHo
Nastya was attacked by a strange robot~986,271~9 months ago 12 minutes, 19 seconds~https://www.youtube.com/watch?v=3DtincIEfB8c4
Nastya turns dad with a magic camera~906,978~9 months ago 17 minutes~https://www.youtube.com/watch?v=3DGjd_mDBLunY
Nastya learns to make real soap~12,650,523~10 months ago 6 minutes, 13 seconds~https://www.youtube.com/watch?v=3DJVS_mi8H7Eo
Water adventures of Nastya. Children's games near the water~1,939,519~10 months ago 15 minutes~https://www.youtube.com/watch?v=3DuAUnoISa1Xo
Nastya and Dad in the amusement park. Family trip to London~1,831,175~10 months ago 8 minutes, 16 seconds~https://www.youtube.com/watch?v=3DTj1ERONTIV8
Princess Nastya buys a car. Superhero adventure~1,476,018~10 months ago 12 minutes, 55 seconds~https://www.youtube.com/watch?v=3D5WP_jWFEQ6M
Nastya learns to say the magic word Please~1,236,482~10 months ago 4 minutes, 19 seconds~https://www.youtube.com/watch?v=3DA6ABZL8krKg
Nastya and her friends open surprises and have fun together~10,222,006~11 months ago 1 hour, 4 minutes~https://www.youtube.com/watch?v=3D9lQP1f1fBDg
Nastya teaches dad how to wear a mask. Rules for children~492,746~11 months ago 13 minutes, 20 seconds~https://www.youtube.com/watch?v=3DqDaJ6VqfOWE
Super Nastya saves her friends~128,735~11 months ago 5 minutes, 24 seconds~https://www.youtube.com/watch?v=3DcBRT5LUn11M
Nastya and Maggie heal wounds with cute plasters~12,887,458~11 months ago 12 minutes, 14 seconds~https://www.youtube.com/watch?v=3D7wC3n3mWVts
Nastya went to the 3 grade. Back to school~490,963~11 months ago 5 minutes, 13 seconds~https://www.youtube.com/watch?v=3D1YQBGkDQaA4
Nastya games with huge inflatable animal toys~371,787~11 months ago 12 minutes, 14 seconds~https://www.youtube.com/watch?v=3D-gGasZTxfhY
Nastya and Dad teach what useful honey is~642,909~11 months ago 5 minutes, 32 seconds~https://www.youtube.com/watch?v=3DP0ZZdOxiu50
Nastya is teaching a friend. Cool game for kids from Nastya~310,359~1 year ago 8 minutes, 41 seconds~https://www.youtube.com/watch?v=3DSB1TX53SIPg
Nastya prepares huge amazing slimes. Video compilation for kids~860,921~1 year ago 13 minutes, 49 seconds~https://www.youtube.com/watch?v=3DUvOk2Ut6khs
Nastya and dad pack their bags for travel~1,111,529~1 year ago 15 minutes~https://www.youtube.com/watch?v=3D5wLtMA7kX8g
Maggie tells Nastya the importance of reading books~651,095~1 year ago 5 minutes, 31 seconds~https://www.youtube.com/watch?v=3DceO4N51gGZs
Beauty salon from Nastya and Dad. Makeup for girls~3,353,120~1 year ago 13 minutes, 30 seconds~https://www.youtube.com/watch?v=3DB2WPt8gTnmY
Nastya and Evelyn learn to overcome their fears~1,382,653~1 year ago 5 minutes, 27 seconds~https://www.youtube.com/watch?v=3DsZhfq6t4Ezk
Nastya opened her own business and is learning to make money~1,147,051~1 year ago 8 minutes, 15 seconds~https://www.youtube.com/watch?v=3DF3BYPlq43c8
Nastya and Dad visited an unusual amusement park~696,673~1 year ago 18 minutes~https://www.youtube.com/watch?v=3DcXaOpth8R3M
Nastya is alone at home. Stories about the adventures of Nastya and Dad~1,565,016~1 year ago 14 minutes, 1 second~https://www.youtube.com/watch?v=3DRD45BScNibQ
Nastya and Maggie make toys for Naomi - DIY for kids~1,543,688~1 year ago 6 minutes, 19 seconds~https://www.youtube.com/watch?v=3DptrpXb4Qq4A
Superhero Nastya saves her friends. Compilation of children's videos~605,057~1 year ago 15 minutes~https://www.youtube.com/watch?v=3DWwUoJGp0-oo
Nastya and Evelyn learn the alphabet~405,435~1 year ago 12 minutes, 14 seconds~https://www.youtube.com/watch?v=3DDt8l3hOmy1A
Nastya and Evelyn show the rules for saving nature~234,369~1 year ago 5 minutes, 6 seconds~https://www.youtube.com/watch?v=3DSJfdWNZ8XWI
Nastya is learning safety rules for children~2,205,316~1 year ago 5 minutes, 15 seconds~https://www.youtube.com/watch?v=3DiNxFVRnA6KI
Nastya and Eva spend the whole day &quot;YES&quot; and teach the right behavior for children~1,556,292~1 year ago 5 minutes, 32 seconds~https://www.youtube.com/watch?v=3DkFPjMv5tTmM
Nastya and folk traditions of her friends.  Stories for kids~1,083,766~1 year ago 4 minutes, 13 seconds~https://www.youtube.com/watch?v=3DNxKOD16mqwE
Nastya and friends travel an exciting trip to Las Vegas. Stories for kids~877,444~1 year ago 4 minutes, 54 seconds~https://www.youtube.com/watch?v=3DWzw2bPxhM7o
Nastya and a story about friendship and helping elders. Stories for kids~724,707~1 year ago 2 minutes, 59 seconds~https://www.youtube.com/watch?v=3D3F5WkXmQP7g
Cool adventures of Nastya and dad in a new children's collection~605,385~1 year ago 19 minutes~https://www.youtube.com/watch?v=3DEOVIAMUibO8
Nastya and beauty salon. Collection of useful stories for children~7,930,577~1 year ago 18 minutes~https://www.youtube.com/watch?v=3Dj2cTjpdwYrQ
A new episode of a children's entertainment show from Nastya and dad, and their friends~178,386,980~1 year ago 1 hour, 2 minutes~https://www.youtube.com/watch?v=3DyUcsTXxUYKk
Cool and Funny weekdays of Nastya and her friends~15,425,924~1 year ago 17 minutes~https://www.youtube.com/watch?v=3Dpo6kT0DiqRY
Beauty salon from Nastya and a trip to the Warner Brothers studio~9,578,147~1 year ago 25 minutes~https://www.youtube.com/watch?v=3DUvi9c0pIP9A
Nastya chooses her favourite hobby. Useful video for kids~992,392~1 year ago 3 minutes, 21 seconds~https://www.youtube.com/watch?v=3DqlcpeTjOPiY
Nastya and friends help a tired dad. Stories for kids~2,553,082~1 year ago 5 minutes, 11 seconds~https://www.youtube.com/watch?v=3DEYPp4GlZa_g
Dad try to help Nastya become self confident. Useful story for kids~1,849,696~1 year ago 5 minutes, 13 seconds~https://www.youtube.com/watch?v=3D9v4w3ojRe0E
Nastya receives drawing lessons from a famous contemporary artist. Story for kids~1,059,685~1 year ago 5 minutes, 54 seconds~https://www.youtube.com/watch?v=3D5439S0C0TxQ
Nastya and her Best Happy Birthday party 8 years old!~1,825,203~1 year ago 12 minutes, 19 seconds~https://www.youtube.com/watch?v=3D8gBd5bJ79ts
Nastya earned money and  help her dad to bought a ticket to the amusement park. stories for kids~1,111,772~1 year ago 2 minutes, 48 seconds~https://www.youtube.com/watch?v=3DqNNKEV7F-B0
Nastya is fond of figure skating and sports games. Story for kids~637,096~1 year ago 4 minutes, 15 seconds~https://www.youtube.com/watch?v=3DGNE2L2JLsS4
Nastya and her school  story for kids about friendship with Martin.~2,333,052~1 year ago 4 minutes, 39 seconds~https://www.youtube.com/watch?v=3DAeQFYQbA71w
Nastya shows that knowledge at school is the most important thing. Stories for kids~1,489,878~1 year ago 7 minutes, 39 seconds~https://www.youtube.com/watch?v=3DN6qEwYFG3BQ
Nastya learns to sleep alone. Useful story for kids~1,460,901~1 year ago 4 minutes, 53 seconds~https://www.youtube.com/watch?v=3DKTI8K07kzZ8
Nastya writes a letter to Santa Claus. Stories for kids~755,583~1 year ago 9 minutes, 23 seconds~https://www.youtube.com/watch?v=3DqjyzK-yiONE
Nastya and Evelyn challenge 24 hours in a tent without quarrels.~1,572,516~1 year ago 4 minutes, 30 seconds~https://www.youtube.com/watch?v=3DuJqLy6tBIg8
Nastya and dad are participating try to do the best Christmas tree.~1,502,750~1 year ago 5 minutes, 9 seconds~https://www.youtube.com/watch?v=3Da6EHMCtMSOs
Nastya and her experience of being at home alone. Useful story for kids~3,036,451~1 year ago 4 minutes, 52 seconds~https://www.youtube.com/watch?v=3D_J4hzwmlSeQ
Nastya and her Christmas Advent Calendar. How it work? Stories for kids~1,741,059~1 year ago 8 minutes, 3 seconds~https://www.youtube.com/watch?v=3DAsUNf4aWb14
Nastya and her school story for kids about diversity.~2,661,258~1 year ago 4 minutes, 1 second~https://www.youtube.com/watch?v=3DZbjnB-DsK8U
Nastya and Dad visit LA and exploring interesting places for kids. Stories For kids~1,233,784~1 year ago 4 minutes, 11 seconds~https://www.youtube.com/watch?v=3DhxG8G6s27Wc
Nastya goes to Los Angeles and the hotel room tour. Story for kids~1,766,201~1 year ago 4 minutes, 3 seconds~https://www.youtube.com/watch?v=3DWDWDCCScxWY
Nastya and her friend Evelyn's birthday. Story for kids~9,530,983~1 year ago 7 minutes, 52 seconds~https://www.youtube.com/watch?v=3Dvipw350IC5I
Nastya and dad are learning responsibility so as not to be late for school. Story for kids.~1,951,757~1 year ago 5 minutes, 38 seconds~https://www.youtube.com/watch?v=3DtXJsWNaOjYg
Nastya and Dad are celebrating Thanksgiving. Story for kids~919,071~1 year ago 5 minutes, 23 seconds~https://www.youtube.com/watch?v=3DVrsqnKG27kw
Nastya and dad stories about useful knowledge for children.~391,856~1 year ago 3 minutes, 54 seconds~https://www.youtube.com/watch?v=3D1J3j0jha_H8
Nastya and dad  loves to discover some new things. Story for kids~238,080~1 year ago 3 minutes, 51 seconds~https://www.youtube.com/watch?v=3DgfPXg4EyqDM
Nastya and a collection of fun stories for kids with dad.~258,801~1 year ago 3 minutes, 59 seconds~https://www.youtube.com/watch?v=3DqY5N85OzTZ4
Nastya and dad follow the rules of conduct in the park. Story for kids~965,699~1 year ago 6 minutes, 45 seconds~https://www.youtube.com/watch?v=3Dyf2bdksCtWg
Nastya and Eva participate in a fashion competition. Story for kids~1,345,119~1 year ago 3 minutes, 43 seconds~https://www.youtube.com/watch?v=3DrnIU6dO44W0
Nastya remembered her address and found her way home. Story for kids~917,826~1 year ago 3 minutes, 45 seconds~https://www.youtube.com/watch?v=3DGwleq_LK-AM
Nastya and dad in funny stories about professions for kids.~993,078~1 year ago 3 minutes, 51 seconds~https://www.youtube.com/watch?v=3DcOv2dxTMyH4
Nastya tries to find friends at her  lower school. Story for kids~421,255~1 year ago 5 minutes, 14 seconds~https://www.youtube.com/watch?v=3Dz2dD8fhpkDg
Nastya learn how to tell the time by the clock in Halloween. Story for kids.~916,744~1 year ago 6 minutes, 9 seconds~https://www.youtube.com/watch?v=3DlMsUs0taXIM
Nastya and friends in funny adventures for kids.~303,920~1 year ago 2 minutes, 54 seconds~https://www.youtube.com/watch?v=3DR57f5WCCYYQ
Nastya decorates cupcakes for Halloween. Story for kids~1,134,569~1 year ago 4 minutes, 9 seconds~https://www.youtube.com/watch?v=3DvwdMdie6XQE
Nastya and Family drive-thru Christmas trip. Story for kids~313,357~1 year ago 4 minutes, 20 seconds~https://www.youtube.com/watch?v=3DTmc8sexUBB4
Nastya and dad play fun outdoor games.~360,605~1 year ago 3 minutes, 13 seconds~https://www.youtube.com/watch?v=3DWdTRk22ep4o
Nastya and dad play funny outdoor games for kids.~259,325~1 year ago 4 minutes, 23 seconds~https://www.youtube.com/watch?v=3DdoQlmxmaBo4
Nastya and Evelyn a story about BFF. Stories for kids~214,120~1 year ago 4 minutes, 23 seconds~https://www.youtube.com/watch?v=3D-0XYC6QSZ7Q
Nastya and Dad are celebrating  Happy Diwali Day. Stories for kids~957,376~1 year ago 4 minutes, 6 seconds~https://www.youtube.com/watch?v=3DqFF5L8RMNL4
Nastya learns about all twelve months of the year. Story for kids~1,799,760~1 year ago 8 minutes, 13 seconds~https://www.youtube.com/watch?v=3DeAB7KVJahcA
Nastya got lost in the forest. Story for kids~419,811~1 year ago 4 minutes, 18 seconds~https://www.youtube.com/watch?v=3Det8s2VbS_Dw
Nastya rescues cats and Halloween. Story for kids~201,156~1 year ago 5 minutes, 19 seconds~https://www.youtube.com/watch?v=3DrhBnMeJUyfY
Nastya and friends in funny adventures for kids. Story for kids~360,888~1 year ago 3 minutes, 4 seconds~https://www.youtube.com/watch?v=3DR0I5s3C6cmY
Nastya and dad adventures with inflatable toys.Story for kids~225,758~1 year ago 3 minutes, 10 seconds~https://www.youtube.com/watch?v=3Dzlfy2qzaMd0
Nastya and dad in funny stories for kids about professions.~2,389,468~1 year ago 4 minutes, 1 second~https://www.youtube.com/watch?v=3De7moLn7Mdqw
Funny hotel toy story with Daddy. Collection of stories for children~245,033~1 year ago 4 minutes, 5 seconds~https://www.youtube.com/watch?v=3D6JcCDafobO4
Nastya and dad are preparing dresses for the party. Story for kids~815,212~1 year ago 4 minutes, 55 seconds~https://www.youtube.com/watch?v=3DQG_L0qKZOGU
Nastya in funny stories for kids with her cats and friends.~498,190~1 year ago 4 minutes, 57 seconds~https://www.youtube.com/watch?v=3DQxo4PSXeLxQ
Nastya shares a recipe on how to make slime. Story for kids~298,858~1 year ago 7 minutes, 5 seconds~https://www.youtube.com/watch?v=3DPe0UpfA_OGI
Nastya and dad in funny stories for kids.~349,177~1 year ago 4 minutes, 17 seconds~https://www.youtube.com/watch?v=3DxScGAVvgaJc
Nastya and dad have funny adventures together.Story for kids.~635,772~1 year ago 4 minutes, 27 seconds~https://www.youtube.com/watch?v=3Ddiwgdmi0yWI
Nastya makes wishes and helps people. Story for kids~1,219,864~1 year ago 5 minutes, 24 seconds~https://www.youtube.com/watch?v=3DDGD6saPaCZw
Dad decorates Nastya's room for Halloween. Story for kids~808,611~1 year ago 4 minutes, 56 seconds~https://www.youtube.com/watch?v=3DoTtoZbxs_UI
Nastya and friends stories for kids about funny contests.~590,069~1 year ago 5 minutes, 4 seconds~https://www.youtube.com/watch?v=3DABShqEZcD-Q
Nastya learns responsibility using a to do list. Story for kids~2,014,284~1 year ago 5 minutes, 25 seconds~https://www.youtube.com/watch?v=3DfcJGgD9Jrsc
Dad teaches Nastya 5 human senses. Story for kids~1,290,521~1 year ago 5 minutes, 41 seconds~https://www.youtube.com/watch?v=3DR112CLLhRIY
Nastya gets a surprise from her best friends. Story for kids~306,956~1 year ago 4 minutes, 42 seconds~https://www.youtube.com/watch?v=3DZxiEsAYKyrU
Nastya and dad learn how to count numbers. Story for kids~742,636~1 year ago 4 minutes, 9 seconds~https://www.youtube.com/watch?v=3DVyGQqPJk2l0
Nastya and her new Back to School story for kids.~1,395,272~1 year ago 3 minutes, 48 seconds~https://www.youtube.com/watch?v=3DyDD_FMbEM14
Nastya gathers a super rock band with her friends.~447,079~2 years ago 5 minutes, 4 seconds~https://www.youtube.com/watch?v=3D_RPr1gOiRoE
Nastya show her usual school day with morning routine. Story for kids~2,494,910~2 years ago 4 minutes, 59 seconds~https://www.youtube.com/watch?v=3DQ80XEyRCMco
Nastya and Dad visit Jurassi=D1=81 park in Hawaii. Story for kids~1,754,593~2 years ago 4 minutes, 38 seconds~https://www.youtube.com/watch?v=3DkDE24gnC4zo
Nastya and Maggie try to be good babysitters. Story for kids~2,555,680~2 years ago 4 minutes, 42 seconds~https://www.youtube.com/watch?v=3DS3HFNMWGYT8
Nastya and dad funny story for kids about Halloween.~386,454~2 years ago 3 minutes, 19 seconds~https://www.youtube.com/watch?v=3D5WbKiCajLDs
Nastya takes care of the baby as a nanny. Story for kids~670,480~2 years ago 4 minutes, 43 seconds~https://www.youtube.com/watch?v=3DsrEEWYTg-jY
Nastya like a superhero and helps her friends. Story for kids.~1,577,730~2 years ago 5 minutes, 11 seconds~https://www.youtube.com/watch?v=3DEXF8dpff264
Nastya finds out how smart and creative she is. Story for kids~1,949,645~2 years ago 6 minutes, 20 seconds~https://www.youtube.com/watch?v=3DsREHsCCogHw
Nastya and the story about diversity in appearance. Story for kids~1,962,194~2 years ago 4 minutes, 1 second~https://www.youtube.com/watch?v=3DMoVjQrihX_g
Nastya and how important it is to study well at school. Story for kids~14,711,670~2 years ago 5 minutes, 43 seconds~https://www.youtube.com/watch?v=3DXqixWSWc1sk
Nastya try to know  the rules of behavior when visiting a friend. Story for kids.~523,761~2 years ago 3 minutes, 41 seconds~https://www.youtube.com/watch?v=3DZle2uD1ZjBs
Nastya and Eva introduce children to the summer alphabet. Stories for kids.~698,414~2 years ago 8 minutes, 33 seconds~https://www.youtube.com/watch?v=3DtNcui_7l2oY
Nastya and Dad solve the mystery challenge of 5 keys. Story for kids~1,084,759~2 years ago 6 minutes, 28 seconds~https://www.youtube.com/watch?v=3DqBuptk4h2Lw
Nastya flies to aliens to know about space. Stories for kids~732,566~2 years ago 5 minutes, 39 seconds~https://www.youtube.com/watch?v=3DxZC7e7QNoJc
Nastya takes care of the a child who got lost in the toy store. Stories for kids~5,418,209~2 years ago 5 minutes, 37 seconds~https://www.youtube.com/watch?v=3DeSRZdQHwX-I
Nastya and dad went on a cocoa tour to know how chocolate is made. Useful video for kids~22,528,903~2 years ago 5 minutes, 7 seconds~https://www.youtube.com/watch?v=3DQVX7BuLE6Rk
