Eric vs Bowser: The Ultimate Mario Kart Race to Rescue Princess Peach &amp; Daisy~1,677,806~4 months ago 5 minutes, 9 seconds~https://www.youtube.com/watch?v=3D0R9SfhemiPo
Wheels on the Bus Song: Fire Truck, Police Car, and Garbage Truck to the Rescue~939,412~4 months ago 11 minutes~https://www.youtube.com/watch?v=3DN4Ro6HErj4g
Wendy's Piggy Bank Adventure: Maddie and Eric Learn to Save Money~3,210,346~4 months ago 10 minutes, 59 seconds~https://www.youtube.com/watch?v=3Dl3QSyVlQYCg
Eric's Delivery Mix-Up Adventure: The Story of Triangle, Square, and Circle with Ellie and Andrea~1,253,695~4 months ago 4 minutes, 7 seconds~https://www.youtube.com/watch?v=3DlZnIB5_0yP0
Eco-Heroes: Maddie, Wendy, and Eric Embark on Eco-Adventures Through TVs~1,902,176~4 months ago 13 minutes, 8 seconds~https://www.youtube.com/watch?v=3DHnLV-KhvoLQ
The Magic of Sharing: Ellie and Kaden's Pop Tube Pencil Adventure~8,825,032~4 months ago 13 minutes, 57 seconds~https://www.youtube.com/watch?v=3DqK7R4Wd2EzA
Lost and Found with Ellie and Friends: Nori's Big Adventure~2,642,650~5 months ago 3 minutes, 25 seconds~https://www.youtube.com/watch?v=3DMg-0eW0P9go
Playground Pals: Eric Learns the Importance of Sharing and Friendship with Jannie and Charlotte~3,342,892~5 months ago 9 minutes, 5 seconds~https://www.youtube.com/watch?v=3DteYRzTgX58Y
Ellie and Jannie's Amazing Gumball Cup Teamwork Adventure!~5,491,837~5 months ago 19 minutes~https://www.youtube.com/watch?v=3DeyINT3Rxf50
Maddie Learns Soccer with Uncle Soccer Skills From Zero to Hero!~1,521,181~5 months ago 11 minutes, 37 seconds~https://www.youtube.com/watch?v=3DvjOMq30iqNo
McDonald's Happy Meal Adventures: Eric and Andrea's Big Day with Aliens and Teamwork!~3,151,868~5 months ago 15 minutes~https://www.youtube.com/watch?v=3DArTnbrcAD4g
Ellie and the Colorful Superheroes: Discovering Confidence and Bravery!~995,900~5 months ago 11 minutes, 44 seconds~https://www.youtube.com/watch?v=3Di5bz_2zFvM4
Playtime Heroes: Maddie and Her Magic Stickers Save the Day~1,526,875~5 months ago 18 minutes~https://www.youtube.com/watch?v=3DM5sgg8GOtqI
The Great Tooth Escape: Ellie &amp; Eric's Wild Ride to Tooth Jail and Back~1,440,975~5 months ago 12 minutes, 42 seconds~https://www.youtube.com/watch?v=3D1Y2eJBjZuMM
Recycle, Replant, Rebuild: A Fun Lego Maze Adventure with an Eco Twist!~8,830,415~5 months ago 12 minutes, 38 seconds~https://www.youtube.com/watch?v=3Dy0PGG8isLpU
Giant Gumball Machine Toy Swap Adventure: A Lesson on Sharing &amp; Caring~5,820,644~5 months ago 12 minutes, 9 seconds~https://www.youtube.com/watch?v=3D-KMJZhihIG0
Popcorn Heroes: Thanos vs Kids Superhero Showdown~1,972,507~5 months ago 11 minutes, 41 seconds~https://www.youtube.com/watch?v=3D7aaPF9Dg1zQ
Slime and Beach Sand Toys Adventure: Friends Unite with Jannie Eric and Charlotte~1,954,944~5 months ago 13 minutes, 36 seconds~https://www.youtube.com/watch?v=3DTMTS3CCVb54
Maddie's Yummy Vending Adventure with Eric and Wendy~8,904,039~5 months ago 15 minutes~https://www.youtube.com/watch?v=3DjpF6MQ2R-YM
Slippery Soapy Car Wash: Kids vs Machines with Ellie Lyndon and Charlotte~1,996,068~5 months ago 12 minutes~https://www.youtube.com/watch?v=3DdOrLsWsteDY
Fantastic Fruit Playtime: Ellie Alex and Emma Discover the Power of Healthy Eating~2,364,085~5 months ago 26 minutes~https://www.youtube.com/watch?v=3DsAdPkOLQJvc
The Magical ABC Adventure: Maddie Wendy and Eric Conquer Alphabet Challenges~1,560,944~6 months ago 11 minutes, 4 seconds~https://www.youtube.com/watch?v=3Dd2xygpT8GQY
Amazing Adventures of the Colorful Rangers and Their Magical Powers with Jannie Charlotte and Eric~1,750,462~6 months ago 12 minutes, 9 seconds~https://www.youtube.com/watch?v=3DHxQgN7WH8EY
Sink or Float Adventure: Ellie &amp; Friends' Amazing Water Experiments~5,314,601~6 months ago 8 minutes, 3 seconds~https://www.youtube.com/watch?v=3DOvxSwxgKqzU
Epic Family Camping Fails: Can Maddie, Alex and Wendy Save the Day?~10,056,971~6 months ago 9 minutes, 7 seconds~https://www.youtube.com/watch?v=3Djr9dhg0417U
Epic Adulting! Jannie, Charlotte, and Eric's Wild Day of Grown-Up Tasks!~3,483,882~6 months ago 9 minutes, 39 seconds~https://www.youtube.com/watch?v=3DRR7v3R1w78E
Bubble Up the Fun: A Handwashing Song for Happy and Healthy Kids!~1,610,718~6 months ago 21 minutes~https://www.youtube.com/watch?v=3DE_KrQpzjUPI
Eric and Jannie's Day Out: Fun Activities &amp; Important Safety Tips~12,030,254~6 months ago 8 minutes, 38 seconds~https://www.youtube.com/watch?v=3DjkqH8e6ktHM
Meet the Helpers: A Colorful Adventure with Community Workers - Nursery Rhymes &amp; Kids Song~3,151,641~6 months ago 2 minutes, 37 seconds~https://www.youtube.com/watch?v=3DszavIf8qDUU
Colorful Supermarket Grocery Adventure with Eric Ellie and Andrea~1,555,739~6 months ago 11 minutes, 57 seconds~https://www.youtube.com/watch?v=3DMi464XpTLPo
The Fruity Heroes Save the Day with Maddie Emma and Jannie~11,271,208~6 months ago 8 minutes, 18 seconds~https://www.youtube.com/watch?v=3DsCsFiZgu0yQ
Backpack Switch-up | Ellie &amp; Andrea's Race to Swap Back &amp; Play Surprise Challenges~19,543,656~6 months ago 14 minutes, 55 seconds~https://www.youtube.com/watch?v=3DgcEThauafu8
Maddie, Eric &amp; Wendy's Wholesome Vending Machine Adventure!~19,577,277~6 months ago 6 minutes, 20 seconds~https://www.youtube.com/watch?v=3DtSSOlv8Vyfo
Ellie &amp; Alex Recycled Can Train Adventure | Fun &amp; Eco-Friendly Playtime~11,937,140~6 months ago 16 minutes~https://www.youtube.com/watch?v=3DIF6FbfIIfTE
Pink vs Black Challenge ft. Ellie as Wednesday Addams &amp; Andrea~8,766,009~6 months ago 6 minutes, 2 seconds~https://www.youtube.com/watch?v=3Dk_0vjPGSnnY
Eric and Andrea Vending Machine Toys at School: Kid Stories about Healthy Snacks~38,423,527~6 months ago 16 minutes~https://www.youtube.com/watch?v=3D80NNkBAdeIk
Jannie and Eric Learn Eye Care for Kids: Tips to Keep Your Eyes Healthy and Strong~4,229,001~7 months ago 4 minutes, 38 seconds~https://www.youtube.com/watch?v=3DoQJ5u6iU_bA
Maddie Jannie &amp; Friends Run Their Own Pizza Drive Thru Restaurant: Creative and Fun Pretend Play~16,911,494~7 months ago 16 minutes~https://www.youtube.com/watch?v=3Dykj_5Joh3fA
Gumball Machine Toy Adventure: Ellie and Alex's Fun Challenges for Gumballs &amp; Lesson on Moderation~17,759,831~7 months ago 7 minutes, 38 seconds~https://www.youtube.com/watch?v=3DlucVjNjMcew
Hot vs Cold Vending Machine Toys Showdown: Pretend Play with Alex and Eric~15,221,585~7 months ago 4 minutes, 55 seconds~https://www.youtube.com/watch?v=3DxCPUUc3aBkE
Maddie and Friends Learn Good Behavior for Brothers and Sisters + MORE~12,585,400~7 months ago 24 minutes~https://www.youtube.com/watch?v=3DN7ilCJvZOjQ
Kids Helping Grandparents: Maddie and Friends Making a Difference for Grandma and Grandpa~13,256,880~7 months ago 16 minutes~https://www.youtube.com/watch?v=3Dlt38guiA9II
Little Heroes Pretend Play as Different Professions to Save the Day with Jannie and Friends~2,494,570~7 months ago 8 minutes, 36 seconds~https://www.youtube.com/watch?v=3DTeIQSKbYCow
Kids Unite: The Great Rapunzel Tower Rescue with Maddie and Jannie~2,253,234~7 months ago 14 minutes, 42 seconds~https://www.youtube.com/watch?v=3DZ8XXa2c8CF8
Emma and Maddie Ultimate Toy Hotel Adventure: The Floor is Lava~1,152,849~7 months ago 5 minutes, 50 seconds~https://www.youtube.com/watch?v=3DJ_SWTVX-Zt0
Police Adventure Squad: Ellie Alex and Friends Pretend Play as Cops Stories for Kids~19,797,686~7 months ago 13 minutes, 12 seconds~https://www.youtube.com/watch?v=3D04aV3h0wZxc
Ellie and Jannie School Stories with Friends =E2=80=93 Kids Learn the Value of Friendship~1,866,077~7 months ago 3 minutes, 39 seconds~https://www.youtube.com/watch?v=3DFGXi816E0g8
Jannie and Ellie Learn School Bus Rules with Friends and Other Funny Videos for Kids~16,635,253~7 months ago 36 minutes~https://www.youtube.com/watch?v=3DVix-kqM-W_w
Ellie Pretend Play with Beauty and Hair Salon Toys Playtime with Maddie and Andrea~6,885,088~7 months ago 4 minutes, 24 seconds~https://www.youtube.com/watch?v=3DmK83yu8j_Sg
Emma and Ellie Making a Splash with Fun Swimming Pool Games and Adventure for Kids~14,982,028~7 months ago 17 minutes~https://www.youtube.com/watch?v=3DQ0KHmvbq6xw
Sharing is Caring: How to Share a Backpack for School with Your Best Friend with Alex and Emma~6,183,936~8 months ago 5 minutes, 12 seconds~https://www.youtube.com/watch?v=3DPq3pcLeY9ow
Jannie and Maddie Learn to Read and Write with Duolingo ABC~1,312,522~8 months ago 7 minutes, 36 seconds~https://www.youtube.com/watch?v=3DcncnDxboYMw
Let=E2=80=99s Learn to Share: A Fun Guide for Kids with Ellie Emma and Friends~63,044,767~8 months ago 14 minutes, 10 seconds~https://www.youtube.com/watch?v=3DvD2q_Hm5fbs
Jannie's Amazing Job Adventure: Discovering Her True Talent~5,300,504~8 months ago 5 minutes, 50 seconds~https://www.youtube.com/watch?v=3DL8hBOqHGc3c
Johny Johny Yes Papa Pretend Play with Emma and Wendy | Wash Your Hands~9,915,406~8 months ago 18 minutes~https://www.youtube.com/watch?v=3D4Hf6LuLmVaY
Wendy and Eric Epic Colorful Food Challenge: Family Fitness Fun!~680,246~8 months ago 4 minutes, 46 seconds~https://www.youtube.com/watch?v=3DPvTZ_uKFXT4
Jannie and Ellie 24 Hours Baby Challenge and Other Fun Challenges for Kids~8,755,288~8 months ago 10 minutes, 27 seconds~https://www.youtube.com/watch?v=3D8KNy1o7bx5o
Jannie and Ellie The Floor is Lava on the Playground and More Children=E2=80=99s Videos~11,755,559~8 months ago 3 minutes, 30 seconds~https://www.youtube.com/watch?v=3DdFR2LBeGP-o
Jannie and Maddie Cube Challenge and other Funny Kids Stories~2,379,616~8 months ago 15 minutes~https://www.youtube.com/watch?v=3DL7z1Im2riFs
Jannie and Friends Pretend Play Stories with Three Level Play House Made of Colorful Toy Blocks~8,742,298~8 months ago 13 minutes, 4 seconds~https://www.youtube.com/watch?v=3D-bN07_mi-Eo
Noodle Vending Machine with Jannie Maddie and Friends~14,644,146~8 months ago 13 minutes, 59 seconds~https://www.youtube.com/watch?v=3DREfsXcGQFJI
Wendy and Eric Important Shopping Safety Rules for Children~9,926,926~8 months ago 11 minutes, 27 seconds~https://www.youtube.com/watch?v=3DPWJAsonLFGo
Wendy and Eric ABC Egg Mystery: Kids Unravel the Alphabet~2,565,601~8 months ago 15 minutes~https://www.youtube.com/watch?v=3DFGzeyGHfems
Jannie Maddie and Lyndon Backpack Adventures: Kids Navigate School Rules~5,765,784~8 months ago 14 minutes, 22 seconds~https://www.youtube.com/watch?v=3DSgfC4pQ_wD8
Eric and Charlotte 24 Hour Baby Challenge with Maddie and More Stories for Kids~7,979,987~8 months ago 12 minutes, 54 seconds~https://www.youtube.com/watch?v=3DslAy8MaH2To
Jannie and Ellie Play with Gumball Machine Toy + More Sweets Stories for Children~13,278,828~8 months ago 11 minutes, 29 seconds~https://www.youtube.com/watch?v=3DVg_wyKIjP54
Emma and Maddie Funny Kids Food Stories with Friends Alex Wendy and Lyndon~6,274,904~9 months ago 37 minutes~https://www.youtube.com/watch?v=3DrwjN2dLW0I8
Jannie and Ellie Giant Rubik=E2=80=99s Cube Challenge and other Funny Kids Stories~20,798,965~9 months ago 14 minutes, 25 seconds~https://www.youtube.com/watch?v=3Dl3RXIKTz8Vw
Jannie and Eric Emoji Vending Machine Kids Toys for Kids~14,617,433~9 months ago 11 minutes, 58 seconds~https://www.youtube.com/watch?v=3D2gEeSRrRmgs
Jannie and Maddie Robo-Strike: Kids Learn Responsibility!~3,886,298~9 months ago 14 minutes, 53 seconds~https://www.youtube.com/watch?v=3DXqSWLsgL_FM
Wendy Alex and Eric Gets Timeout =E2=80=93 Kids Video about Responsibility and Good Behavior~28,207,203~9 months ago 13 minutes, 59 seconds~https://www.youtube.com/watch?v=3D2FSywHVE3O8
Jannie and Maddie Learn To Eat Healthy with the Cereal Vending Machine~9,829,045~9 months ago 13 minutes, 30 seconds~https://www.youtube.com/watch?v=3DTpVoUceaVxQ
Ellie and Jannie's Quest for the Perfect Playhouse: A Lesson in Positivity~785,854~9 months ago 11 minutes, 55 seconds~https://www.youtube.com/watch?v=3DBjxhAIRYMt0
Jannie and Friends Play Outside and Have Fun at the Park and Playground for Kids~6,368,759~9 months ago 18 minutes~https://www.youtube.com/watch?v=3DtmDPFWSmwsQ
Ellie and Maddie Teach and Learn School Bus Rules~8,317,222~9 months ago 9 minutes, 45 seconds~https://www.youtube.com/watch?v=3D5n29FlwCDKo
Ellie Emma and Wendy School Story for Kids + MORE Children Challenge Videos~3,803,610~9 months ago 13 minutes, 4 seconds~https://www.youtube.com/watch?v=3D6X_rlYBvEXI
Maddie Alex and Emma Help Their Friends =E2=80=93 Best Stories for Children~37,589,856~9 months ago 16 minutes~https://www.youtube.com/watch?v=3DmyfVd4wFdaw
Jannie and Maddie Series About Playing with Their Best Friends~7,988,956~9 months ago 17 minutes~https://www.youtube.com/watch?v=3DdpNDMbhvABM
Wendy in the Escape Room Challenge~1,283,982~9 months ago 4 minutes, 49 seconds~https://www.youtube.com/watch?v=3DuIqczrQUNa8
Emma and Charlotte Kids Stories about Swimming Pool Rules~4,995,964~9 months ago 4 minutes, 28 seconds~https://www.youtube.com/watch?v=3DNoyu0T-CPK8
Wendy &amp; Charlotte: Solving the Impossible Puzzle Box Challenge~1,021,136~9 months ago 4 minutes, 59 seconds~https://www.youtube.com/watch?v=3DQJJQnrsa0Gg
Jannie Wendy and Friends Help Santa Claus on Christmas~2,571,797~9 months ago 16 minutes~https://www.youtube.com/watch?v=3DvBL7M_SsM30
Ellie and Jannie Work Hard at Their Ice Cream Store~2,850,667~10 months ago 5 minutes, 6 seconds~https://www.youtube.com/watch?v=3Dutn7myLBwwE
Ellie and Emma Get in the Christmas Spirit for Kids~1,475,222~10 months ago 3 minutes, 43 seconds~https://www.youtube.com/watch?v=3D8OE0zc91zKs
Jannie Learns How to Love Her New Braces~5,231,204~10 months ago 5 minutes, 6 seconds~https://www.youtube.com/watch?v=3De-_nXAPl8Fo
Wendy and Jannie Help Their Friends =E2=80=93 Best Stories for Children~8,861,020~10 months ago 15 minutes~https://www.youtube.com/watch?v=3DrJfjpL9Pne4
Wendy and Ellie at School =E2=80=93 School Stories for Kids to Learn Knowledge Friendship and Kindness~9,397,507~10 months ago 5 minutes, 4 seconds~https://www.youtube.com/watch?v=3DA19rleZ2vYg
Jannie and Maddie Help Their Friend the Bus Toy~2,024,343~10 months ago 4 minutes, 47 seconds~https://www.youtube.com/watch?v=3DG_mhsec9MCs
Yummy Fruits and Vegetables Juice with Ellie Alex and Wendy | Ice Cream and Watermelon Challenge~17,729,792~10 months ago 8 minutes, 41 seconds~https://www.youtube.com/watch?v=3DyTshtE6bIOo
Emma and Lyndon Going to the Dentist | Good Behavior Story~4,101,833~10 months ago 5 minutes, 39 seconds~https://www.youtube.com/watch?v=3DfKwFYIzid7c
Eric and Alex Rules of Conduct about Stranger Danger | Don=E2=80=99t Open the Door to Strangers~7,424,232~10 months ago 3 minutes, 58 seconds~https://www.youtube.com/watch?v=3DzfgLNcpXsmc
Jannie and Ellie Teach School Bus Rules with Friends | Wheels on the Bus~14,030,242~10 months ago 4 minutes, 35 seconds~https://www.youtube.com/watch?v=3D39T8-viYkvI
Emma Jannie and Wendy Stories for Kids about Harmful Sweets and Candies~20,454,679~10 months ago 17 minutes~https://www.youtube.com/watch?v=3Dt38tBcV3G2g
Wendy and Alex Four Colors Water Balloons Challenge~1,525,202~10 months ago 4 minutes, 28 seconds~https://www.youtube.com/watch?v=3DDn7f-y6nSUY
