title~views~uptime_y~uptime_m~uptime_d~link
Beshak Tum Meri Mohabbat Ho | Sangram | Lyrical Video | Kumar Sanu | Alka | Kavita Krishnamurthy |~6,218,647~1~14~415~https://www.youtube.com/watch?v=3DEhH7OgezDXI
Dil Mein Mohabbat Hai Aankhon Mein Pyar | Sangram | Lyrical Video | Kumar Sanu | Alka Yagnik~47,591~1~14~415~https://www.youtube.com/watch?v=3DAykrsIm9gSo
Bheegi Huyee Hai Raat | Sangram | Lyrical Video | Kumar Sanu | Kavita Krishnamurthy #bollywoodsongs~6,016,755~1~14~415~https://www.youtube.com/watch?v=3DTIIYAJ1vhMQ
Dil Jab Se Toot Gaya - Solo | Salaami | Lyrical Video | Pankaj Udhas | Nadeem- Shravan~38,327~1~14~415~https://www.youtube.com/watch?v=3Dany5otwSjqo
Hanste Hanste Kat Jaye Raaste - Sad | Khoon Bhari Maang | Lyrical Video | Sadhna Sargam | Sonali~26,849~1~14~415~https://www.youtube.com/watch?v=3DdcakY_qYYZk
O Aayee Baisakhi | Agnee | Lyrical Video | Mohd Aziz | Alka Yagnik | Suresh Wadkar | Uttara Kelkar~36,558~1~14~415~https://www.youtube.com/watch?v=3Drhad7KqLbBQ
Hanste Hanste Kat Jaye Raaste - 2 | Khoon Bhari Maang | Lyrical Video | Sadhna Sargam | Sonali~56,507~1~14~415~https://www.youtube.com/watch?v=3DeCoyR9MMHi4
Mil Gaye Dil | Agnee | Lyrical Video | Mohd Aziz | Alka Yagnik | Laxmikant | Pyarelal~24,419~1~14~415~https://www.youtube.com/watch?v=3DZ1giKU-Fvt0
Hanste Hanste Kat Jaye Raaste - 1 | Khoon Bhari Maang | Lyrical Video | Sadhna Sargam | Nitin Mukesh~173,315~1~14~415~https://www.youtube.com/watch?v=3Dr9S9XWHy7ZM
Ye Gaya Wo Gaya | Deewana Mastana | Lyrical Video | Vinod Rathod | Alka Yagnik | Govinda | Anil~66,879~1~14~415~https://www.youtube.com/watch?v=3DLhpgz-eZuPk
Mere Krishna Murari Aa | Agnee | Lyrical video | Anup Jalota | Laxmikant- Pyarelal | Amrita | Mithun~11,005~1~14~415~https://www.youtube.com/watch?v=3D1s8DyU7Usts
Pyar Se Hai Duniya Haseen | Aag Hi Aag | Lyrical video | Shabbir Kumar | Meghana~22,756~1~14~415~https://www.youtube.com/watch?v=3DMGgNV3E7HsY
Bichhu Lad Jayega | Agnee | Lyrical Video | Alka Yagnik | Amrita Singh | Mithun Chakraborty~22,531~1~14~415~https://www.youtube.com/watch?v=3DfhJ6Wllynkc
Jiye Toh Jiye Kaise 2 0 Lo - Fi Remix | Lyrical Video | Stebin Ben | Mann Taneja | Nadeem | Shravan~282,070~1~14~415~https://www.youtube.com/watch?v=3DfV-bbB6ijR8
