title~views~uptime_y~uptime_m~uptime_d~link
Nastya and fun family trips with dad / Video compilation~22,000,542~1~13~398~https://www.youtube.com/watch?v=3DxDO28SXgRDg
Nastya and Evelyn are learning to clean their room~6,660,528~1~13~398~https://www.youtube.com/watch?v=3DXsxUcCz7En0
Nastya and friends realize that everything needs to be learned~19,714,955~1~13~398~https://www.youtube.com/watch?v=3D8b7ti401PRU
Nastya and useful stories about good behavior from her life~110,318,233~1~13~398~https://www.youtube.com/watch?v=3DPK78RL2hJXo
Nastya and her friend learn to be friends and respect each other~13,060,348~1~13~398~https://www.youtube.com/watch?v=3DNIjuIUtOTOs
Nastya and friends are learning to travel~8,536,152~1~13~398~https://www.youtube.com/watch?v=3DvR1EN9utQFc
Nastya and a story about friendship and helping elders~81,985,150~1~13~398~https://www.youtube.com/watch?v=3DxPMWMIjMn-s
Nastya and folk traditions of her friends~41,308,011~1~13~398~https://www.youtube.com/watch?v=3Dk4PcVtDUdug
Nastya chooses her favorite hobby~14,566,073~1~13~398~https://www.youtube.com/watch?v=3DggJF_L1T3aY
Nastya and Evelyn - funny stories about friendship and school~154,713,123~1~13~398~https://www.youtube.com/watch?v=3DWovN8TH3gKQ
Nastya and friends help a tired dad~70,247,328~1~13~398~https://www.youtube.com/watch?v=3DOXWexIOrkAc
Nastya receives drawing lessons from a famous contemporary artist~15,922,859~1~13~398~https://www.youtube.com/watch?v=3DKaJYd1LKSS8
Dad helps Nastya become self-confident~31,630,123~1~13~398~https://www.youtube.com/watch?v=3Du_bW4B7PPSk
Nastya and her birthday party 8 years old~87,685,334~8~97~2955~https://www.youtube.com/watch?v=3D3TYAsC17iic
Nastya - Happy birthday song (Official video)~137,679,471~1~13~398~https://www.youtube.com/watch?v=3D1WDJ_tS4aGg
Nastya teaches her school friend to take care of her appearance~38,710,196~1~13~398~https://www.youtube.com/watch?v=3Dv5tEeMR5RAc
Nastya is fond of figure skating and sports~20,714,833~1~13~398~https://www.youtube.com/watch?v=3D6XK2zVZCYK8
Nastya and dad - funny stories 2021~84,154,099~1~13~398~https://www.youtube.com/watch?v=3DXWZDGZyOgOY
Nastya and friendship at school~71,319,708~1~13~398~https://www.youtube.com/watch?v=3DYpHKnZIA5qM
Nastya shows that knowledge at school is the most important thing~436,072,881~1~13~398~https://www.youtube.com/watch?v=3Df_7W9iObex0
Nastya and her school friendship with Martin~68,855,812~1~13~398~https://www.youtube.com/watch?v=3DYG8M5A2DGEc
Nastya earned money helping her dad~16,111,595~1~13~398~https://www.youtube.com/watch?v=3DeU_JUIwf2EU
Nastya tells what to do if you are alone at home~101,927,668~1~13~398~https://www.youtube.com/watch?v=3DSqDBu2zk0G0
Nastya learns to sleep alone~178,281,254~1~13~398~https://www.youtube.com/watch?v=3DSf8u062xdbw
Nastya writes a letter to Santa Claus~15,144,706~1~13~398~https://www.youtube.com/watch?v=3DiC0kYwbq5cA
Nastya and dad are participating in the competition for the best Christmas tree~33,495,600~1~13~398~https://www.youtube.com/watch?v=3D0uisKw_31qE
Nastya and Dad open the Advent Calendar with a Christmas to-do list~73,226,070~1~13~398~https://www.youtube.com/watch?v=3DafDMhBWnCkI
Nastya and her school story about diversity~56,832,132~1~13~398~https://www.youtube.com/watch?v=3D-uBNOf-5UmU
Nastya tells how she shoots her videos and excursion to the Hollywood studio~22,160,017~1~13~398~https://www.youtube.com/watch?v=3DPlFw9KztknE
Nastya and challenge 24 hours in a tent without quarrels~21,973,474~1~13~398~https://www.youtube.com/watch?v=3D-AI5G6G0hEw
Nastya and episodes with her best friend forever Evelyn~109,586,735~1~13~398~https://www.youtube.com/watch?v=3D7ySlsDkHUag
Nastya and Dad are exploring interesting places for kids in Los Angeles~11,153,140~1~13~398~https://www.youtube.com/watch?v=3DeEPrzQzWRIs
Nastya goes to Los Angeles and the hotel room tour~19,620,973~1~13~398~https://www.youtube.com/watch?v=3DV75u9HY7xyU
Nastya and her experience of being at home alone~192,875,422~1~13~398~https://www.youtube.com/watch?v=3D7e70NWNzcnU
Nastya and Dad are celebrating Thanksgiving~21,054,057~1~13~398~https://www.youtube.com/watch?v=3DFRByzH4ySwc
Nastya and her travels all over the world | Compilation video~74,990,919~1~13~398~https://www.youtube.com/watch?v=3DJapz8WTm4tc
Nastya and dad are learning responsibility so as not to be late for school~37,616,837~1~13~398~https://www.youtube.com/watch?v=3DNaZ8U42uFa0
Nastya arranged a beauty salon to help a friend~9,490,256~1~13~398~https://www.youtube.com/watch?v=3DaVCvvfTCnW4
Nastya tries to find friends at lower school~83,423,166~1~13~398~https://www.youtube.com/watch?v=3D5LnMdhBnCuE
Nastya and useful examples of behavior for kids | Compilation video~219,161,403~1~13~398~https://www.youtube.com/watch?v=3DCSSWKTLxjEE
Nastya and her friend Evelyn's birthday~39,931,438~1~13~398~https://www.youtube.com/watch?v=3DYIR9I7vxPXM
Nastya and Evelyn participate in a fashion competition for the best outfit for parties~21,276,580~1~13~398~https://www.youtube.com/watch?v=3DY9gQTN4CmsI
Nastya is learning to tell the time by the clock in Halloween~15,169,734~1~13~398~https://www.youtube.com/watch?v=3D32iqT2RFqyg
Nastya and Dad are celebrating Diwali~26,379,740~1~13~398~https://www.youtube.com/watch?v=3DXXCOa6KnBns
Nastya remembered her address and found her way home~5,816,657~1~13~398~https://www.youtube.com/watch?v=3DyhSYOJUBZMg
Nastya and episodes with her friend Maggie~44,871,559~1~13~398~https://www.youtube.com/watch?v=3D8nbD68fJ6nk
Nastya decorates cupcakes for Halloween~41,894,593~1~13~398~https://www.youtube.com/watch?v=3DVD1u3u6LeMM
Nastya and dad follow the rules of conduct in the park~40,791,713~1~13~398~https://www.youtube.com/watch?v=3Dz2qOW0c-m34
Nastya and Evelyn - a story about BFF~19,901,282~1~13~398~https://www.youtube.com/watch?v=3DNQa4_RtiPWg
Nastya got lost in the forest~11,870,724~2~25~763~https://www.youtube.com/watch?v=3Db251GmL9Pug
Nastya and series about school and responsibility~39,760,856~2~25~763~https://www.youtube.com/watch?v=3D0e8XnfJhauQ
Nastya rescues cats and Halloween~8,186,595~2~25~763~https://www.youtube.com/watch?v=3D4PY2DQD2CBI
Dad decorates Nastya's room for Halloween~119,584,272~2~25~763~https://www.youtube.com/watch?v=3DzfhMb6LbjK8
Nastya You Can, Toys and Little Angel kids songs~92,157,402~2~25~763~https://www.youtube.com/watch?v=3DUGlsnkBLY_o
Nastya and episodes with best friends Evelyn and Adrian~113,880,036~2~25~763~https://www.youtube.com/watch?v=3D-uhmpswTMC8
Nastya makes wishes and helps people~24,037,340~2~25~763~https://www.youtube.com/watch?v=3DzGOgFuFRIVQ
Nastya learns responsibility using a to-do list~36,305,834~2~25~763~https://www.youtube.com/watch?v=3D33rfu5fTj6o
Nastya gets a surprise from her best friends~9,498,963~2~25~763~https://www.youtube.com/watch?v=3DxkDODzISAD4
Dad teaches Nastya 5 human senses~61,253,486~2~25~763~https://www.youtube.com/watch?v=3DlZq5KXwj_Vg
Nastya and Maggie try to be good babysitters~69,494,587~2~25~763~https://www.youtube.com/watch?v=3DhHxLllBIob8
Nastya and her usual school day with morning routing~16,385,211~2~25~763~https://www.youtube.com/watch?v=3DgVMQc_e3hhU
Nastya pretend plays and explores all 12 months of the year~8,578,113~2~37~1128~https://www.youtube.com/watch?v=3D7b56dzvZBSA
Nastya - TOYS - kids song (Official video)~54,557,320~2~25~763~https://www.youtube.com/watch?v=3DsdJzq_9FNvM
Nastya shares a recipe on how to make slime~7,958,959~2~25~763~https://www.youtube.com/watch?v=3DqhmGycJKPzI
Nastya loves to discover something new for herself / kids stories~63,630,651~2~25~763~https://www.youtube.com/watch?v=3D8kBHXcfO-R4
Nastya and her Back to School story~136,769,772~2~25~763~https://www.youtube.com/watch?v=3DRMT_Gq0m_3Q
Nastya gathers friends for a super rock band~105,915,769~2~25~763~https://www.youtube.com/watch?v=3Dz5N9npjQSyQ
Nastya and Dad take a family trip to Hawaii~34,944,841~2~25~763~https://www.youtube.com/watch?v=3DnQZtYC9T77U
Nastya pretends to be a superhero and helps her friends~34,285,640~2~25~763~https://www.youtube.com/watch?v=3D5M-XM-t6mLk
Nastya takes care of the baby as a nanny~25,451,442~2~25~763~https://www.youtube.com/watch?v=3D9_jKnOIM4Yw
Nastya and the story about diversity in appearance~70,655,755~2~25~763~https://www.youtube.com/watch?v=3DW-wSU1cHfrs
Nastya finds out how smart and creative she is~52,762,795~2~25~763~https://www.youtube.com/watch?v=3DUC-w4Gf3K3E
Nastya is learning the rules of behavior when visiting a friend.~33,519,855~2~25~763~https://www.youtube.com/watch?v=3DEIlFVMuS2js
Nastya Little Angel Song (Official Music Video)~57,235,793~2~25~763~https://www.youtube.com/watch?v=3D4qvqlK8Dc7M
Nastya and Eva are learning the Summer Alphabet~215,569,046~2~25~763~https://www.youtube.com/watch?v=3Dd1F8B1R-9Zc
Nastya flies to aliens to learn about space.~52,050,982~2~25~763~https://www.youtube.com/watch?v=3DqoXIxftzQiU
Nastya flies on a trip to learn about Russia~29,476,332~2~25~763~https://www.youtube.com/watch?v=3D5hJbouQgjjo
Nastya and friends learn to share with each other~228,452,796~2~25~763~https://www.youtube.com/watch?v=3D2WY-OlYeFgk
Nastya and a collection of kind children's songs~82,641,668~2~25~763~https://www.youtube.com/watch?v=3DTkqKXmtT_xI
Nastya and a collection of fun challenges with dad~22,822,592~2~25~763~https://www.youtube.com/watch?v=3D1TowgV0KMqk
Nastya takes care of the baby who got lost in the toy store~138,302,619~2~25~763~https://www.youtube.com/watch?v=3DhlGoLZOHirc
Nastya studies who alpacas are and takes care of animals~36,379,505~2~25~763~https://www.youtube.com/watch?v=3Db8vMQBaOXlw
Nastya and her family travel dreams~6,536,214~2~25~763~https://www.youtube.com/watch?v=3DDsnekCY5fEs
Nastya and papa compose their funny fictional stories~46,119,312~2~25~763~https://www.youtube.com/watch?v=3DdV3_aFncllM
Nastya and a collection of funny stories about dad and Nastya's friends~235,897,186~2~25~763~https://www.youtube.com/watch?v=3DYXhEqPIDB6s
Nastya and a song for children about masks~34,613,350~2~25~763~https://www.youtube.com/watch?v=3DJXTYIp7CBHw
Nastya and dad went on a cocoa tour to learn how chocolate is made~225,021,140~2~25~763~https://www.youtube.com/watch?v=3DnEbKIRVBRsA
Nastya and a kids song about a Superhero. Songs for Kids~93,857,441~2~25~763~https://www.youtube.com/watch?v=3D8FwxcrRIOEI
Nastya and Dad are pretending to play at the Puerto Rico Children's Science Museum~108,527,862~2~25~763~https://www.youtube.com/watch?v=3D0fuVx9ISwOI
Like Nastya - You Can - Kids Song (Official Music Video)~56,821,179~2~25~763~https://www.youtube.com/watch?v=3DKCTDC1SaiJs
Nastya is learning how to become a good scientist~37,184,680~2~25~763~https://www.youtube.com/watch?v=3D2VNz6bru9OQ
Nastya learns by playing with her dad | Collection of children's videos~126,735,586~2~25~763~https://www.youtube.com/watch?v=3DBplQkobI32A
Nastya teaches dad how to be creative~23,234,401~2~25~763~https://www.youtube.com/watch?v=3DJyAekMdvlp4
Nastya plays hide and seek with her dad at home~121,410,005~2~25~763~https://www.youtube.com/watch?v=3DCeArJUx00Z8
Nastya Visit a grandfather and Learn about Animals~29,995,015~2~25~763~https://www.youtube.com/watch?v=3DfHXS5alwRAM
Nastya and Dad's Birthday~42,436,254~2~25~763~https://www.youtube.com/watch?v=3D4xXvl9KZvA4
Nastya made a to-do list for the day~27,117,606~2~25~763~https://www.youtube.com/watch?v=3DYApa4GR6vto
Nastya wants to be a good daughter for dad~84,526,709~2~25~763~https://www.youtube.com/watch?v=3DbE1rCY7JixQ
Nastya learn insects with her dad~128,169,053~2~25~763~https://www.youtube.com/watch?v=3Dp6DQ_C9SGSQ
Nastya and her DIY room for kids decor ideas. Room In Style Like Nastya~176,880,962~2~25~763~https://www.youtube.com/watch?v=3D9if3iDHnsUA
Nastya and Daddy solve the mystery challenge of 5 keys~82,899,473~2~25~763~https://www.youtube.com/watch?v=3D_1dNTp1AsUY
Funny hotel toy story with Daddy~40,404,812~2~25~763~https://www.youtube.com/watch?v=3Deq9FQExgPfY
Nastya and Dad in the yummy Fruits and Vegetables dance challenge~30,571,768~2~25~763~https://www.youtube.com/watch?v=3DKPYyRsSHRy4
Nastya learns how to reuse on Earth Day with the PAW Patrol Toys~24,963,703~2~25~763~https://www.youtube.com/watch?v=3DwrzDOqXBVEc
Nastya and Evelyn found a magic toy shower that teaches you to be kind and honest.~45,642,160~2~25~763~https://www.youtube.com/watch?v=3DUkoiOjx4xaY
Nastya and Dad - One wonderful family day of fun~16,892,318~2~25~763~https://www.youtube.com/watch?v=3D2q5CMPGJ358
Nastya pretends that she has a sticker pox and goes to Dad~56,648,212~2~25~763~https://www.youtube.com/watch?v=3Dj7KoAXXPgp4
Nastya Pretends to be a Nanny for Baby~50,400,923~2~25~763~https://www.youtube.com/watch?v=3DVBBFe_ZZyFg
Nastya and adventures with mysterious houses~77,425,481~2~25~763~https://www.youtube.com/watch?v=3DpTumtP8OXz0
Nastya with friends in the amusement park Fun on the playground~13,614,495~2~25~763~https://www.youtube.com/watch?v=3DEIO-b2pRFRQ
