title~views~uptime_y~uptime_m~uptime_d~link
Shabdkosh - Official Lyric Video | Raga | Shabdkosh~32,515~4~49~1490~https://www.youtube.com/watch?v=3D5o4pQOgSY2c
Dekh - Official Lyric Video | Raga | Dekh ft. Yawar~23,863~4~49~1490~https://www.youtube.com/watch?v=3DMIMNo-Ehupw
Jamnapaar 2 - Official Lyric Video | Raga | Jamnapaar 2~69,737~4~49~1490~https://www.youtube.com/watch?v=3DC2sI-PmjZec
Narbhaksh - Official Lyric Video | Raga | Narbhaksh~57,981~4~49~1490~https://www.youtube.com/watch?v=3D80q7yDLIots
Muh Pe Taale - Official Lyric Video | Raga | Muh Pe Taale ft. Yawar~21,020~4~49~1490~https://www.youtube.com/watch?v=3D5jqnboxZwn0
Diesby; MKSHFT - DIESBY &amp; MKSHFT - One In a Million - Official Lyric Video | Filtr Fresh~160,753~4~49~1490~https://www.youtube.com/watch?v=3D0-3_xliZnaE
Robin Sidhu - Hanju - Official Lyric Video | Jabby Gill | Pari Choudhary | Harpreet Har...~229,484~4~49~1490~https://www.youtube.com/watch?v=3DOi5WH09vOyI
Paagal - Official Lyric Video | Paagal | Badshah | Rose Romero~22,783,643~4~49~1490~https://www.youtube.com/watch?v=3DbNPxppa38ho
Canada - Official Lyric Video | Raj Mawer | Naveen Naru | Anjali Raghav~180,346~4~49~1490~https://www.youtube.com/watch?v=3DrRDfuKGN1NY
Tera Bhai~94,946~4~49~1490~https://www.youtube.com/watch?v=3DSysAeR_sDKI
Haji Springer - Galiyon Se ft. Jay R~161,135~4~49~1490~https://www.youtube.com/watch?v=3D8cKdPYZUUV4
Saheer - Pressure - Official Audio~79,880~4~49~1490~https://www.youtube.com/watch?v=3DSXvaE4mf80E
Bhanga Bangla - BOROF (Official Audio)~73,260~4~49~1490~https://www.youtube.com/watch?v=3DZT5xCOQ7NrE
Sun J - RAW (Official Audio)~84,509~4~49~1490~https://www.youtube.com/watch?v=3DGWWrrq0DlEU
Gourov-Roshin - Jindri~103,796~4~49~1490~https://www.youtube.com/watch?v=3DemYvFoG-3-A
Yawar - Bhaiyya G - Official Lyric Video | Ft. Jannat Zubair Rahmani | Filtr Fresh~312,416~4~49~1490~https://www.youtube.com/watch?v=3DL6YopRHsJAQ
Channa Mereya Lyric Video - Ae Dil Hai Mushkil|Ranbir Kapoor,Anushka|Pritam|Arijit Singh~353,266~4~49~1490~https://www.youtube.com/watch?v=3DMIlNkVA9MH4
The Breakup Song Lyric Video - ADHM|Ranbir, Anushka|Arijit,Badshah,Jonita,Nakash|Pritam~291,353~4~49~1490~https://www.youtube.com/watch?v=3DjwuaVnk5DTg
Love You Zindagi Lyric Video - Dear Zindagi|Alia Bhatt|Jasleen Royal|Amit Trivedi~394,452~4~49~1490~https://www.youtube.com/watch?v=3D45NQ8PRSDVQ
Shaan, Sagarika - Aisa Hota Hai~189,985~4~49~1490~https://www.youtube.com/watch?v=3DgJgDBoZsqdo
Gourov-Roshin - Kitthe Jave ft. Sonu Nigam, AKASA~126,433~4~49~1490~https://www.youtube.com/watch?v=3DF0n3U79Ph6M
Tere Do Naina - Alternate Ending|Official Lyric Video|Gourov- Roshin Ft. Ankit Tiwari~1,343,151~4~49~1490~https://www.youtube.com/watch?v=3DasvUL8rAToE
Saara India - Official Lyric Video | Aastha Gill | Priyank Sharma | Mixsingh | Nikk~25,613,273~4~49~1490~https://www.youtube.com/watch?v=3DMMXR7OyBGiI
Channa Mereya Unplugged Lyric Video - ADHM|Ranbir, Anushka|Arijit|Pritam|Karan Johar~9,995,667~4~49~1490~https://www.youtube.com/watch?v=3DPYzFp5o4lhE
Lautungi Main Audio Song - Ek Thi Daayan|Emraan, Huma|Rekha Bhardwaj|Vishal Bhardwaj~243,681~4~49~1490~https://www.youtube.com/watch?v=3DYjV0sg7dPK8
Haaye Oye - Official Lyric Video|QARAN ft.Ash King|Elli AvrRam|Shantanu Maheshwari~4,040,968~4~49~1490~https://www.youtube.com/watch?v=3DeGy-zA2HFvM
Yaarr Superstaar - Official Lyric Video | Varun | Manjot | Babbu | DirectorGifty~2,531,910~4~49~1490~https://www.youtube.com/watch?v=3DSo2J-c5Lnmg
Ullaalla Best Full Video - Petta (Hindi)|Rajnikanth|Nakash Aziz|Anirudh Ravichander~332,749~4~49~1490~https://www.youtube.com/watch?v=3Dlwn94_avmpQ
Ye Shadiyaana Full Video - Petta (Hindi)|Rajnikanth|Anirudh Ravichander|Rahul Sipligunj~237,844~4~49~1490~https://www.youtube.com/watch?v=3DU_eR5RECn90
Nazar Sarsari Full Video - Petta (Hindi)|Rajnikanth|Darshan Raval|Anirudh Ravichander~415,893~4~49~1490~https://www.youtube.com/watch?v=3DWnh3Gyp4i14
Mass Marudaan Full Video - Petta (Hindi)|Rajnikanth, Simran|Anirudh Ravichander|Mano~974,543~4~49~1490~https://www.youtube.com/watch?v=3D4GXYW5ZpMSg
Kyun Dil Mera Lyric Video - Paharganj|Lorena Franco|Mohit Chauhan|Ajay Singha~4,946,763~4~49~1490~https://www.youtube.com/watch?v=3DvIgxn9kq5H8
Paharganj Best Lyric Video - Brijesh Shandilya|Shilpa Surroch|Ajay Singha|Shellee~93,009~4~49~1490~https://www.youtube.com/watch?v=3DKbjGGTJ7dp8
Mere Pyare Prime Minister Best Lyric Video - Arijijt Singh|Shankar Ehsaan Loy|Gulzar~105,705~4~49~1490~https://www.youtube.com/watch?v=3D1FQxo8K9dm8
Rap Ka Mausam - Official Lyric Video | Raga~991,413~4~49~1490~https://www.youtube.com/watch?v=3DYDQQpC6zC4o
Peg - Official Lyric Video | Amrit Maan | Jay K | Badshah | Do Dooni Panj~262,159~4~49~1490~https://www.youtube.com/watch?v=3D2ORaaGJWCGc
Jacketan Lightan Waliyan - Official Lyric Video | Badshah &amp; Amrit Mann | Do Dooni Panj~801,831~4~49~1490~https://www.youtube.com/watch?v=3DGG0LSd3E7dY
Fikar - Official Lyric Video | Rahat Fateh Ali Khan, Neha Kakkar | Badshah | Do Dooni Panj~700,990~4~49~1490~https://www.youtube.com/watch?v=3DClgK7m9PZOs
Flicker Singh Best Lyric Video - Soorma|Diljit Dosanjh,Taapsee Pannu|Shankar Ehsaan Loy~263,857~4~49~1490~https://www.youtube.com/watch?v=3Dcy2mJz6OHLo
Kya Kahoon Jaaneman Best Lyric - Namaste England|Arjun &amp; Parineeti|Shashaa Tirupati~333,719~4~49~1490~https://www.youtube.com/watch?v=3DD_rea7tbufU
Mitron|Jackky Bhagnani, Kritika Kamra|Sonu Nigam|Sharib -Toshi~676,141~4~49~1490~https://www.youtube.com/watch?v=3DOg2DbiYhEcE
Mujhme Lyric Video - Jalebi|Varun &amp; Rhea|Samuel &amp; Akanksha|Shilpa Rao~3,978,951~4~49~1490~https://www.youtube.com/watch?v=3DXEkYRNS_D4M
Tera Mera Rishta Lyric Video - Jalebi|K.K.|Shreya Ghoshal|Varun &amp; Rhea|Tanishk Bagchi~13,800,658~4~49~1490~https://www.youtube.com/watch?v=3DQtvL6cnxtcs
Pehle Ke Jaisa Lyric Video - Jalebi|K.K.|Varun &amp; Rhea|Abhishek Mishra|Rashmi Virag~87,577~4~49~1490~https://www.youtube.com/watch?v=3DGxDKhgf1tOE
Ziddi Hai Dil Best Lyric - Namaste England|Arjun Kapoor|Parineeti Chopra|Mannan Shaah~125,321~4~49~1490~https://www.youtube.com/watch?v=3D-_xkd-AApsY
Mera Pyar Tera Pyar Lyric Video - Jalebi|Arijit Singh|Varun &amp; Rhea|Jeet Gannguli|Rashmi~29,685,229~4~49~1490~https://www.youtube.com/watch?v=3DJhvv04t_X5Q
I Need Ya - Official Lyric Video | Sukhe feat.Krystle D'Souza~4,363,671~4~49~1490~https://www.youtube.com/watch?v=3DtKxEykeh6TU
Buniyaad - Official Lyric Video | The Yellow Diary | Izafa~121,532~4~49~1490~https://www.youtube.com/watch?v=3Dc7uhkj4o5hE
Dheere Se - Official Lyric Video | The Yellow Diary | Izafa~121,977~4~49~1490~https://www.youtube.com/watch?v=3DuDmM0RIPRUY
Tere Jeya Hor Disda - Official Lyric Video | The Yellow Diary | Izafa~302,731~4~49~1490~https://www.youtube.com/watch?v=3Dejytxm7FU5Q
Afzai - Official Lyric Video | The Yellow Diary | Marz~178,400~4~49~1490~https://www.youtube.com/watch?v=3DSjLzmWd3jBQ
Kashmir - Official Lyric Video | The Yellow Diary | Marz~58,095~4~49~1490~https://www.youtube.com/watch?v=3DXbhfE74kY3o
Gallan Tipsiyaan - Official Lyric Video | Arjun Kanungo~237,841~4~49~1490~https://www.youtube.com/watch?v=3DgAi5YNJm_sM
City Slums - Official Lyric Video | Raja Kumari ft. DIVINE ft. DIVINE~8,824,404~4~49~1490~https://www.youtube.com/watch?v=3DPRNxiH3btps
Kya Kahoon Jaaneman Full Video - Namaste England|Arjun Kapoor, Parineeti|Shashaa Tirupati~955,248~4~49~1490~https://www.youtube.com/watch?v=3DWYnD0l-PpMY
Proper Patola Lyric Video - Namaste England|Arjun Kapoor, Parineeti|Badshah,Diljit,Aastha~87,254,222~4~49~1490~https://www.youtube.com/watch?v=3DBDfgz2OEmu4
Pardesiya - Lyric Video| Soorma | Diljit | Taapsee | Sunidhi| Sukhwinder~1,394,909~4~49~1490~https://www.youtube.com/watch?v=3DoCaMwphRlWg
Tera Zikr - Official Remix by DENNY REMIX | Darshan Raval~373,323~4~49~1490~https://www.youtube.com/watch?v=3Dtpt5iUoRTPM
Ziddi Hai Dil Full Video - Namaste England|Arjun Kapoor, Parineeti Chopra|Mannan Shaah~476,507~4~49~1490~https://www.youtube.com/watch?v=3DxOls1JaeDrU
Bhare Bazaar Full Video - Namaste England|Arjun Kapoor, Parineeti|Badshah|Vishal &amp; Payal~52,072,870~4~49~1490~https://www.youtube.com/watch?v=3DV8428ROKt4A
Proper Patola Full Video - Namaste England|Arjun Kapoor, Parineeti|Badshah,Diljit,Aastha~14,106,540~4~49~1490~https://www.youtube.com/watch?v=3DQCeItPTUGkE
Namaste England|Arjun &amp; Parineeti|Rahat Fateh Ali Khan~170,990~4~49~1490~https://www.youtube.com/watch?v=3DA6utPaWZgsg
Dhoom Dhadakka Full Video - Namaste England|Arjun Kapoor, Parineeti|Shahid M, Antara M~1,609,894~4~49~1490~https://www.youtube.com/watch?v=3DhEl8g26xTo4
Tum Se Full Video - Jalebi|Jubin Nautiyal|Rhea &amp; Varun|Samuel &amp; Akanksha~13,532,602~4~49~1490~https://www.youtube.com/watch?v=3Dkd9m9-Un894
Pehle Ke Jaisa Full Video - Jalebi|K.K.|Varun &amp; Rhea|Abhishek Mishra|Rashmi Virag~6,982,337~4~49~1490~https://www.youtube.com/watch?v=3DUxficIlEa9w
Ghar Ke Hai Na Ghat Ke Best Lyric - Mitron|Jackky &amp; Kritika|Bappi Lahiri|Abhishek Nainwal~30,610~4~49~1490~https://www.youtube.com/watch?v=3DOu6tJ2rTBdQ
Pal Full Video - Jalebi|Arijit Singh|Shreya Ghoshal|Rhea &amp; Varun|Javed - Mohsin~343,236,068~4~49~1490~https://www.youtube.com/watch?v=3DaDFEb_W2t1Y
Mitron|Jackky Bhagnani|Kritika Kamra|Sonu Nigam|Sharib -Toshi~71,315~4~49~1490~https://www.youtube.com/watch?v=3DNM0mIZm6arg
Mera Pyar Tera Pyar Full Video - Jalebi|Arijit Singh|Varun &amp; Rhea|Jeet Gannguli|Rashmi V.~91,793,970~4~49~1490~https://www.youtube.com/watch?v=3D9TLs2Dz95ZA
Tere Liye Full Video - Namaste England|Arjun Kapoor, Parineeti|Atif Aslam|Akanksha B~2,759,187~4~49~1490~https://www.youtube.com/watch?v=3D8qMm0LyTZ1Q
Tera Mera Rishta Full Video - Jalebi|K.K.|Shreya Ghoshal|Varun &amp; Rhea|Tanishk Bagchi~5,977,309~4~49~1490~https://www.youtube.com/watch?v=3D49ipG99rR5w
Aainda - Official Lyric Video | Arko~63,888~4~49~1490~https://www.youtube.com/watch?v=3D6T5dbSa0e9k
Thug Ranjha - Official Lyric Video | Akasa~157,081~4~49~1490~https://www.youtube.com/watch?v=3Doykmr0HZdjI
Marz - Official Lyric Video | The Yellow Diary~61,457~4~49~1490~https://www.youtube.com/watch?v=3DxLeRmegKOx0
Bhare Bazaar Lyric Video - Namaste England|Arjun Kapoor, Parineeti|Badshah|Vishal &amp; Payal~19,122,711~4~49~1490~https://www.youtube.com/watch?v=3DpmfLA3Tdekg
Kamariya Full Video - Mitron|Jackky Bhagnani,Kritika|Darshan Raval,Lijo George,Dj Chetas~8,713,112~4~49~1490~https://www.youtube.com/watch?v=3DvUHWmOkYk_I
This Party Is Over Now Best Video - Yo Yo Honey Singh|Mitron|Jackky Bhagnani &amp; Kritika~185,199~4~49~1490~https://www.youtube.com/watch?v=3DlEod3-90p4s
Sawarne Lage Full Video - Mitron|Jackky Bhagnani, Kritika|Nikhita Gandhi|Tanishk Bagchi~19,384,066~4~49~1490~https://www.youtube.com/watch?v=3DUlbHcSi7uBA
Sanedo Best Video - Mitron|Jackky &amp; Kritika|Darshan Raval|Vayu|Tanishk Bagchi|Raja Hasan~59,117~4~49~1490~https://www.youtube.com/watch?v=3D8EbZ0eUcEAY
Ghar Ke Hai Na Ghat Ke Best Video - Mitron|Jackky &amp; Kritika|Bappi Lahiri|Abhishek Nainwal~145,149~4~49~1490~https://www.youtube.com/watch?v=3DNKUy7qTG0QA
Tor Kotha (Tera Zikr Bengali Version) - Official Video with Lyrics | Darshan Raval~423,074~4~49~1490~https://www.youtube.com/watch?v=3DEjM259dZeGk
Tera Zikr - Reprise | Darshan Raval~700,433~4~49~1490~https://www.youtube.com/watch?v=3DbwOBb-C01dE
Taari Vaato (Tera Zikr Gujarati Version) - Official Video with Lyrics | Darshan Raval~66,341~4~49~1490~https://www.youtube.com/watch?v=3D6ZPw-BlehC4
Ek Dafaa - Official Lyric Video | Arjun Kanungo~126,811~4~49~1490~https://www.youtube.com/watch?v=3DUdQ5v2ZV6QE
Tera Zikr - Official Lyric Video| Darshan Raval | Hits of 2017~11,122,221~4~49~1490~https://www.youtube.com/watch?v=3D8716bqGfPXQ
Tera Mera Rishta (Male) Lyric Video - Jalebi|Varun &amp; Rhea|KK|Tanishk Bagchi~6,136,364~4~49~1490~https://www.youtube.com/watch?v=3Dg5YP_991Eoo
Pal (Female Version) - Best Lyric Video |Shreya Ghoshal |Varun |Rhea |Javed-Mohsin~84,994,166~5~61~1855~https://www.youtube.com/watch?v=3Dv3TRtMH6er4
Mitron Dandiya Mashup Best Video - Mitron|Jackky|Kiran Kamath|Darshan Raval|Raja Hassan~101,227~5~61~1855~https://www.youtube.com/watch?v=3DAxa-t-IuUjo
Tere Liye Lyric Video - Namaste England|Arjun Kapoor, Parineeti|Atif Aslam|Akanksha B~6,195,886~5~61~1855~https://www.youtube.com/watch?v=3D8ne8wYNLtZE
Sanedo Best Lyric Video - Mitron|Jackky &amp; Kritika|Darshan Raval|Vayu|Tanishk Bagchi~35,982~5~61~1855~https://www.youtube.com/watch?v=3D-cS_31hpHOo
Harrdy Sandhu - Kya Baat Ay | Jaani &amp; B Praak| Official Lyric Video~32,595,609~5~61~1855~https://www.youtube.com/watch?v=3Dv92cILHa3a4
Do Din - Official Lyric Video | Darshan Raval | Latest Dance Hit 2018~2,106,256~5~61~1855~https://www.youtube.com/watch?v=3DsznUoSAxIpk
Pal Lyric Video - Jalebi|Arijit Singh|Shreya Ghoshal|Rhea &amp; Varun|Javed - Mohsin~140,734,623~5~61~1855~https://www.youtube.com/watch?v=3Dw8LcxY43N5Y
Kamariya Lyric Video - Mitron|Jackky Bhagnani,Kritika|Darshan Raval,Lijo George,Dj Chetas~14,672,297~5~61~1855~https://www.youtube.com/watch?v=3DnfrfUSuFlow
Sawarne Lage - Female Version Lyric Video - Mitron|Jackky,Kritika Kamra|Nikhita Gandhi~6,067,633~5~61~1855~https://www.youtube.com/watch?v=3DiR0t1P0_k9s
Tum Se Lyric Video - Jalebi|Jubin Nautiyal|Rhea &amp; Varun|Samuel &amp; Akanksha~20,578,281~5~61~1855~https://www.youtube.com/watch?v=3DTnk3C2BZwLo
Harrdy Sandhu - Naah | Nora Fatehi | Official Lyric Video~16,335,642~5~61~1855~https://www.youtube.com/watch?v=3DJitX0w0Squ8
Flicker Singh Full Video - Soorma|Diljit, Taapsee|Shankar Ehsaan Loy|Daler Mehndi|Gulzar~2,971,108~5~61~1855~https://www.youtube.com/watch?v=3Dn6tcAnSpn6o
Badshah - Nain | Feat Aastha Gill | ONE Album | Official Lyric Video ft. Aastha Gill~378,062~5~61~1855~https://www.youtube.com/watch?v=3Dd-Gus2zO6kY
Badshah - She Move It Like | ONE Album | Official Lyric Video~1,859,057~5~61~1855~https://www.youtube.com/watch?v=3DQxILXUaDOc0
Badshah - Oxygen | ONE Album | Official Lyric Video~98,784~5~61~1855~https://www.youtube.com/watch?v=3DLY_HMx_GPxE
Badshah - No Limit| ONE Album | Official Lyric Video~91,899~5~61~1855~https://www.youtube.com/watch?v=3D_bLm5CuttMY
Badshah - Take Off | The Boss | ONE Album | Official Lyric Video~74,727~5~61~1855~https://www.youtube.com/watch?v=3DD6KSjx99erU
Right Up There  | Feat Lisa Mishra | ONE Album | Official Lyric Video~326,574~5~61~1855~https://www.youtube.com/watch?v=3D7XXH8tnSiYA
Badshah - Aise Na Dekh Mujhe | The Boss | ONE Album | Official Lyric Video~57,870~5~61~1855~https://www.youtube.com/watch?v=3DwL3RK_qkQqE
Light Kar Do Band | Feat Aastha Gill | ONE Album | Official Lyric Video~82,536~5~61~1855~https://www.youtube.com/watch?v=3DZ5TPnUPWC3I
Badshah - Kya Kehte Ho  | ONE Album | Official Lyric Video~83,314~5~61~1855~https://www.youtube.com/watch?v=3DUs5EOeEKAME
Aashiq Awaara| Feat Sunidhi Chauhan | ONE Album | Official Lyric Video~275,841~5~61~1855~https://www.youtube.com/watch?v=3Dj0TjKxvr3EQ
Badshah - Call Waiting|  ONE Album | Official Lyric Video~68,072~5~61~1855~https://www.youtube.com/watch?v=3DY95VFcFecQ0
Badshah - ILL.I.AM.  | ONE Album | Official Lyric Video~69,865~5~61~1855~https://www.youtube.com/watch?v=3DBPg-KOety3Y
Badshah - Jaavi Na | ONE Album | Official Lyric Video~63,831~5~61~1855~https://www.youtube.com/watch?v=3D8rC3tuQi0bo
Pardesiya Full Video - Soorma|Diljit,Taapsee|Sunidhi Chauhan, Sukhwinder Singh|Gulzar~678,114~5~61~1855~https://www.youtube.com/watch?v=3DfwUfNVnzSW4
Soorma Anthem Full Video - Soorma|Diljit, Taapsee|Shankar Mahadevan|Shankar Ehsaan Loy~13,525,086~5~61~1855~https://www.youtube.com/watch?v=3DcF2yqyiJACk
Ishq Di Baajiyaan Full Video - Soorma|Diljit Dosanjh, Taapsee|Shankar Ehsaan Loy|Gulzar~17,357,725~5~61~1855~https://www.youtube.com/watch?v=3Dl-rcfNr1PiA
Good Man Di Laaltain Best Lyric - Soorma|Diljit Dosanjh,Taapsee Pannu|Sukhwinder Singh~65,874~5~61~1855~https://www.youtube.com/watch?v=3DYDKIHAMTdNM
Good Man Di Laaltain Full Video - Soorma|Diljit, Taapsee|Sukhwinder Singh,Sunidhi Chauhan~3,263,203~5~61~1855~https://www.youtube.com/watch?v=3DaNhpBpLGyAE
Sawarne Lage Lyric Video - Mitron|Jackky Bhagnani, Kritika|Nikhita Gandhi|Tanishk Bagchi~20,320,071~5~61~1855~https://www.youtube.com/watch?v=3DJKFTu3DGYdc
This Party Is Over Now Lyric Video - Mitron|Jackky Bhagnani, Kritika|Yo Yo Honey Singh~1,883,663~5~61~1855~https://www.youtube.com/watch?v=3DZHH-jhVwgMM
This Party Is Over Now Video - Mitron|Jackky Bhagnani, Kritika|Yo Yo Honey Singh~44,274,028~5~61~1855~https://www.youtube.com/watch?v=3DkoGTs_14M5A
Mitron Best Trailer - Jackky Bhagnani, Kritika Kamra|Nitin Kakkar|14th September~9,313,752~5~61~1855~https://www.youtube.com/watch?v=3D-7oSVaQp6CM
Ishq Di Baajiyaan - Reprise Best Video - Soorma|Diljit,Taapsee Pannu|Shashaa Tirupati~154,430~5~61~1855~https://www.youtube.com/watch?v=3DLF1jkiarwYM
Soorma Anthem Best Lyric Video - Soorma|Diljit,Taapsee Pannu|Shankar Mahadevan|Gulzar~468,854~5~61~1855~https://www.youtube.com/watch?v=3DMlI5OrsCzW4
Ishq Di Baajiyaan Lyric Video - Soorma|Dilhit Dosanjh, Taapsee|Shankar Ehsaan Loy|Gulzar~34,617,451~5~61~1855~https://www.youtube.com/watch?v=3DknIiRy5aC2A
Lambi Judai Audio Song - Jannat|Emraan Hashmi, Sonal|Pritam|Richa Sharma|Sayeed Quadri~1,222,232~5~61~1855~https://www.youtube.com/watch?v=3DaolmP1cDjXo
Jannat Jahan Best Audio Song - Jannat|Emraan Hashmi,Sonal Chauhan|Pritam|Rupam Islam~248,918~5~61~1855~https://www.youtube.com/watch?v=3D7tUVDWvKOEI
Zara Sa Lyric Video - Jannat|Emraan Hashmi, Sonal Chauhan|KK|Pritam|Sayeed Quadri~100,859,575~5~61~1855~https://www.youtube.com/watch?v=3DlUPltG1hb3k
Judai Audio Song - Jannat|Emraan Hashmi, Sonal Chauhan|Pritam|Kamran Ahmed|Mahesh Bhatt~1,781,931~5~61~1855~https://www.youtube.com/watch?v=3DmG_bs463P8g
Judai Best Video - Jannat|Emraan Hashmi|Sonal Chauhan|Kamran Ahmed|Pritam~23,056,399~5~61~1855~https://www.youtube.com/watch?v=3DsSFM_hCFgko
Haan Tu Hain Lyric Video - Jannat|Emraan Hashmi, Sonal Chauhan|KK|Pritam|Sayeed Quadri~17,038,231~5~61~1855~https://www.youtube.com/watch?v=3DW91qBk35-d8
Pritam - Door Na Ja Best Audio Song|Jannat|Emraan Hashmi|Sonal Chauhan|Rana Mazumder~387,585~5~61~1855~https://www.youtube.com/watch?v=3DzgsT4epSmpU
Lambi Judai Lyric Video - Jannat|Emraan Hashmi, Sonal|Pritam|Richa Sharma|Sayeed Quadri~227,252~5~61~1855~https://www.youtube.com/watch?v=3Doh9T1y08HrI
Judai Lyric Video - Jannat|Emraan Hashmi, Sonal Chauhan|Pritam|Kamran Ahmed|Mahesh Bhatt~16,196,642~5~61~1855~https://www.youtube.com/watch?v=3DEDu0YqjVgHw
Pritam - Judai Kilogram Best Mix Song|Jannat|Emraan Hashmi|Sonal Chauhan|Kamran Ahmed~72,767~5~61~1855~https://www.youtube.com/watch?v=3D1q8O5zYLDTs
Zara Sa - Power Ballad Best Audio Song - Jannat|Emraan Hashmi,Sonal Chauhan|Pritam|KK~8,583,446~5~61~1855~https://www.youtube.com/watch?v=3D-PDFj1Lm7r0
Haan Tu Hain Audio Song - Jannat|Emraan Hashmi, Sonal Chauhan|KK|Pritam|Sayeed Quadri~19,662,099~5~61~1855~https://www.youtube.com/watch?v=3DplcI5i3uuTs
Zara Sa Audio Song - Jannat|Emraan Hashmi, Sonal|KK|Pritam|Sayeed Quadri|Mahesh Bhatt~13,687,990~5~61~1855~https://www.youtube.com/watch?v=3DIN7E5WL29SE
Jannat Jahan Best Lyric Video - Jannat|Emraan Hashmi,Sonal Chauhan|Pritam|Rupam Islam~575,770~5~61~1855~https://www.youtube.com/watch?v=3DyLc6yYxK0Tc
Haan Tu Hain Full Video - Jannat|Emraan Hashmi, Sonal Chauhan|KK|Pritam|Sayeed Quadri~152,786,727~5~61~1855~https://www.youtube.com/watch?v=3DV1fbOsHBlZE
Zara Sa Full Video - Jannat|Emraan Hashmi, Sonal|KK|Pritam|Sayeed Quadri|Mahesh Bhatt~57,392,698~5~61~1855~https://www.youtube.com/watch?v=3D5IY4BNj0-10
Jannat Jahan Best Video - Jannat|Emraan Hashmi|Sonal Chauhan|Rupam Islam|Pritam~4,546,806~5~61~1855~https://www.youtube.com/watch?v=3D23fUsaBeeYw
Badlaav - Lyrics Video | SB The Haryanvi~19,320~5~61~1855~https://www.youtube.com/watch?v=3D7knkZUr7_Nw
Buzz - Lyrics Video | Aastha Gill feat Badshah &amp; Priyank Sharma~117,092,989~5~61~1855~https://www.youtube.com/watch?v=3DNbCFG7ywnHg
Tu Jo Mila - Lyrics Video | Gurjas Sidhu~240,143~5~61~1855~https://www.youtube.com/watch?v=3DjRlp8ng0tls
Haryanvi Chorey - Lyrics Video | SB The Haryanvi~42,887~5~61~1855~https://www.youtube.com/watch?v=3DEI_k6GqPhG0
Terian Gallan - Lyrics Video | Angad Chadha~55,063~5~61~1855~https://www.youtube.com/watch?v=3D7Mc0QMgFTXM
Sunle Chori - Lyrics Video | SB The Haryanvi~27,096~5~61~1855~https://www.youtube.com/watch?v=3D6lCrQO3xgis
Akhian - Lyrics Video | Indeep Bakshi ft. Upz Sondh~26,114~5~61~1855~https://www.youtube.com/watch?v=3DumHPA34VK3k
Gehri Anthem - Lyrics Video | Dipcee Virk~20,506~5~61~1855~https://www.youtube.com/watch?v=3DrXt32Xo957M
Aankh Ladi - Lyrics Video | SB The Haryanvi~14,090~5~61~1855~https://www.youtube.com/watch?v=3DpXKnpSn2YR8
Chahat - Lyrics Video | SB The Haryanvi~10,168~5~61~1855~https://www.youtube.com/watch?v=3Dck8Lzjy2a94
Chillao - Lyrics Video | SB The Haryanvi ft. Bhinda Aujla~8,351~5~61~1855~https://www.youtube.com/watch?v=3DWxHLaawwmdo
Gangstaa - Lyrics Video | Sunny Boi Singh~9,140~5~61~1855~https://www.youtube.com/watch?v=3DW790k5jcuB0
Haryanvi Style - Lyrics Video | SB The Haryanvi ft. Mumtaza~23,070~5~61~1855~https://www.youtube.com/watch?v=3DEZd9nwTlxtk
Lodh - Lyrics Video | Master Saleem &amp; Gurmeet Singh~31,655~5~61~1855~https://www.youtube.com/watch?v=3D-65UAxbFtH4
Madam Ji - Lyrics Video | Indeep Bakshi feat Raftaar ft. Raftaar~114,944~5~61~1855~https://www.youtube.com/watch?v=3D2CM4coUEZQc
Tadapdi Jaan - Lyrics Video | Jass Kanwar~91,124~5~61~1855~https://www.youtube.com/watch?v=3DL7Pjb5yPfWU
Toothe Gachhe Bhoot Nache Best Video - A Death in the Gunj|Kalki Koechlin|Vikrant Massey~42,602~5~61~1855~https://www.youtube.com/watch?v=3DbjkJLNddtU8
Kaashni - Lyrics Video | Garry Bagri | Jatt Vs Patola~19,142~5~61~1855~https://www.youtube.com/watch?v=3Dw75ZPlCRJM0
Swag Yaaran Da - Lyrics Video | Deep Pabla ft. Bling Singh~20,930~5~61~1855~https://www.youtube.com/watch?v=3DlFBFmX8TvRk
Kudiyaan Di Chup - Lyrics Video | Vicky Vik~32,426~5~61~1855~https://www.youtube.com/watch?v=3DQUcimVdpgjc
Peeni Ae Peeni Ae - Lyrics Video | Babbu Maan | Dil Tainu Karda Ae Pyar~432,627~5~61~1855~https://www.youtube.com/watch?v=3DX7TP7MudxUs
Yaari Endless - Lyrics Video | Monty Sehrawat ft. Jugraj Rainkh~13,635~5~61~1855~https://www.youtube.com/watch?v=3DU4q7HT7RAO0
Dil Da Plot - Lyrics Video | Roshan Prince | Jassi Gill | Shipra Goyal~27,629~5~61~1855~https://www.youtube.com/watch?v=3D_dAjsx-voTA
Sajna - Lyrics Video |Jassi Jasraj| Bikkar Bai Sentimental~36,002~5~61~1855~https://www.youtube.com/watch?v=3DSQAy8mnrW7g
Main Fan Bhagat Singh Da - Lyrics Video | Diljit Dosanjh | Bikkar Bai Senti Mental~1,491,979~5~61~1855~https://www.youtube.com/watch?v=3DP3c4-zhdOBc
Maula - Lyrics Video | Singh Prabhjit~21,179~5~61~1855~https://www.youtube.com/watch?v=3D8bqRBOhkwW0
Take Your Sandals Off - Lyrics Video | Girik Aman feat Badshah ft. Badshah~43,361~5~61~1855~https://www.youtube.com/watch?v=3D26XBhl4Bisw
