title~views~since_upload~link
Justin Bieber - Never Say Never ft. Jaden Smith (From The Original Motion Picture)~20,386,792~12 years ago 4 minutes, 20 seconds~https://www.youtube.com/watch?v=3DeGmudzcq6M8
Justin Bieber - VOTE for the BRITS!! Im COMING!!~6,758,571~12 years ago 26 seconds~https://www.youtube.com/watch?v=3Ds7KWrQDbjiA
Justin Bieber NEVER SAY NEVER 3D Sneak Peek - Tickets~3,907,389~12 years ago 1 minute, 11 seconds~https://www.youtube.com/watch?v=3De5Vj2x79CMc
Justin Bieber NEVER SAY NEVER 3D SNEAK PEEK - DRUMS~3,863,219~12 years ago 1 minute, 11 seconds~https://www.youtube.com/watch?v=3DR9PqvVF3Phs
My Youtube Contest Announcement~2,855,474~12 years ago 47 seconds~https://www.youtube.com/watch?v=3DxTIpk4MIa1M
Justin Bieber - Pray (Official Music Video)~134,913,728~12 years ago 3 minutes, 33 seconds~https://www.youtube.com/watch?v=3Do9tJW9MDs2M
www.jb3dpreview.com - NEVER SAY NEVER 3D access to LIMITED EXCLUSIVE 1st SHOWING!!!~2,169,202~12 years ago 1 minute, 52 seconds~https://www.youtube.com/watch?v=3DDugHpmScZ50
Justin Bieber - 2010 Backstage Interview (American Music Awards)~1,744,625~12 years ago 1 minute, 31 seconds~https://www.youtube.com/watch?v=3DGLAR8ie9oMc
OFFICIAL TRAILER for NEVER SAY NEVER - Coming Feb 11th Valentines Day Weekend~5,627,799~12 years ago 1 minute, 37 seconds~https://www.youtube.com/watch?v=3DksGuZGxfwf0
Justin Bieber - U Smile~183,322,333~13 years ago 4 minutes, 41 seconds~https://www.youtube.com/watch?v=3Dr2ozuCXpVJY
Justin Bieber - Love Me~459,075,056~13 years ago 3 minutes, 14 seconds~https://www.youtube.com/watch?v=3DqdDVtFvJwUc
Justin Bieber - Somebody To Love ft. Usher (Remix) (Behind the Scenes)~7,452,809~13 years ago 3 minutes, 34 seconds~https://www.youtube.com/watch?v=3DT0cZvhZu2oQ
Justin Bieber - Somebody To Love Remix ft. Usher (Official Music Video)~506,755,582~13 years ago 3 minutes, 39 seconds~https://www.youtube.com/watch?v=3DSOI4OF7iIr4
Behind the Scenes of SOMEBODY TO LOVE feat USHER~4,850,090~13 years ago 3 minutes, 34 seconds~https://www.youtube.com/watch?v=3DDphekzCKqL4
Justin Bieber - Never Say Never ft. Jaden~1,149,850,208~13 years ago 3 minutes, 50 seconds~https://www.youtube.com/watch?v=3D_Z5-P9v3F8w
Behind the scenes of EENIE MEENIE - song on ITUNES NOW!!~9,640,485~13 years ago 2 minutes, 51 seconds~https://www.youtube.com/watch?v=3DOFN7exkbm3M
Justin Bieber Celebrity Playlist~13,121,906~13 years ago 1 minute, 32 seconds~https://www.youtube.com/watch?v=3D66BFDeiu9oU
MY WORLD 2.0 is out in STORES...and I THANK U!!~4,266,794~13 years ago 35 seconds~https://www.youtube.com/watch?v=3Dy1iJV2snVoA
Justin Bieber - Never Let You Go~313,375,337~13 years ago 4 minutes, 27 seconds~https://www.youtube.com/watch?v=3D3ExWsVFJlFo
U SMILE - behind the scenes rehearsal dedication~2,607,004~13 years ago 3 minutes, 28 seconds~https://www.youtube.com/watch?v=3DkL_2FSboi8E
NEVER LET YOU GO - Live (Studio Version On ITUNES NOW!!)~1,248,518~13 years ago 4 minutes, 40 seconds~https://www.youtube.com/watch?v=3DftZLU1hFBrg
Justin Bieber - Baby ft. Ludacris~3,033,659,855~13 years ago 3 minutes, 40 seconds~https://www.youtube.com/watch?v=3DkffacxfA7G4
Behind the Scenes of BABY!!~19,637,670~13 years ago 3 minutes, 32 seconds~https://www.youtube.com/watch?v=3DSLwXE3fY2do
BABY...get the studio version featuring LUDACRIS on ITUNES NOW~14,092,176~13 years ago 4 minutes, 8 seconds~https://www.youtube.com/watch?v=3DjON5yjNDM_U
Justin Bieber singing for President Obama &quot;Someday at Christmas&quot; (FULL)~9,410,786~13 years ago 4 minutes, 25 seconds~https://www.youtube.com/watch?v=3DzyKZCQfKIDw
Justin Bieber Vs Cobra Starship~2,173,941~13 years ago 2 minutes, 31 seconds~https://www.youtube.com/watch?v=3D7PttsBv0Apg
Justin Bieber - One Less Lonely Girl~418,685,743~13 years ago 3 minutes, 52 seconds~https://www.youtube.com/watch?v=3DLXUSaVw3Mvk
Justin Bieber - One Time (Behind the Scenes)~29,229,877~13 years ago 3 minutes, 35 seconds~https://www.youtube.com/watch?v=3DucvkO0x-mL4
So how did I fracture my Foot with Taylor Swift??~10,401,541~13 years ago 1 minute, 20 seconds~https://www.youtube.com/watch?v=3DRPCfBTU3d6s
Justin Bieber - One Time (Official Music Video)~756,229,577~13 years ago 4 minutes, 4 seconds~https://www.youtube.com/watch?v=3DCHVhwcOg6y8
MY WORLD is in Stores and on ITUNES now. THank u!!~1,685,532~13 years ago 23 seconds~https://www.youtube.com/watch?v=3D3qYQdMGiCho
JUSTIN BIEBER's 48 HRS with DIDDY!!~3,071,066~13 years ago 2 minutes, 14 seconds~https://www.youtube.com/watch?v=3DkxHwfTpQjpc
Justin Bieber &quot;One Less Lonely Girl&quot; Behind The Scenes!~4,522,987~14 years ago 3 minutes, 39 seconds~https://www.youtube.com/watch?v=3DyPWhN248ihw
Justin Bieber - The Next Star Live TV Finale~3,437,727~14 years ago 9 minutes, 34 seconds~https://www.youtube.com/watch?v=3DCKoRThbuT5M
Justin Bieber at Much Music Part 2~952,274~14 years ago 2 minutes, 13 seconds~https://www.youtube.com/watch?v=3DaWvufKSWPyI
Justin at Nintendo World Store: NYC 9.1.09~1,472,065~14 years ago 2 minutes, 39 seconds~https://www.youtube.com/watch?v=3DqjFboG-QAp4
Justin Bieber &quot;Favorite Girl&quot; Response~20,227,320~14 years ago 4 minutes, 8 seconds~https://www.youtube.com/watch?v=3DuaO-z_RS6CY
Justin Visits London~3,876,879~14 years ago 3 minutes, 23 seconds~https://www.youtube.com/watch?v=3D3Ssao7Cjj-k
Tribute to MJ on the road~3,018,756~14 years ago 39 seconds~https://www.youtube.com/watch?v=3D_LpGegGDwzc
Justin Bieber - Heartless / Successful~10,636,841~14 years ago 1 minute, 21 seconds~https://www.youtube.com/watch?v=3DhKX8Ci00Yv0
JUSTIN BIEBER At Much Music~1,048,693~14 years ago 2 minutes, 43 seconds~https://www.youtube.com/watch?v=3D7GHj4MDN9so
Official &quot;ONE TIME&quot; Contest Video!~4,432,447~14 years ago 50 seconds~https://www.youtube.com/watch?v=3Ddfq9zqvn8rs
Justin Bieber ON ITUNES~539,365~14 years ago 49 seconds~https://www.youtube.com/watch?v=3DD_GmBrFPHGw
Justin Bieber Fans~6,163,798~14 years ago 51 seconds~https://www.youtube.com/watch?v=3D7U9CKtcIwwk
Justin Bieber - ONE TIME Official Video~22,483,489~14 years ago 4 minutes, 4 seconds~https://www.youtube.com/watch?v=3DSWTdh8eM_aY
Justin Bieber &quot;One Time&quot; Behind The Scenes *Official~2,959,680~14 years ago 3 minutes, 38 seconds~https://www.youtube.com/watch?v=3DKEch289TEd4
Justin Bieber and Nick Cannon~1,038,478~14 years ago 1 minute, 23 seconds~https://www.youtube.com/watch?v=3DH9N9-f87M8Y
Justin in the studio with Usher!!~3,326,902~14 years ago 35 seconds~https://www.youtube.com/watch?v=3DY0tQ_4ntLGY
Justin singing Common Denominator - Justin Bieber Original~6,308,949~14 years ago 4 minutes, 9 seconds~https://www.youtube.com/watch?v=3D5B32TlXCRHU
Justin Drew Bieber and Wyclef Jean~806,667~14 years ago 41 seconds~https://www.youtube.com/watch?v=3DhwRWsewRZJo
Justin singing You Got It Bad with B. Cox~3,084,966~15 years ago 1 minute, 32 seconds~https://www.youtube.com/watch?v=3DBgcF5Pu8lRg
ORIGINAL song &quot;Where Are You Now&quot; by Justin Bieber~2,438,537~15 years ago 1 minute, 54 seconds~https://www.youtube.com/watch?v=3D29VcfLLNwyQ
Where has Justin Bieber been?~688,129~15 years ago 38 seconds~https://www.youtube.com/watch?v=3Df_FcdPpZoKE
Justin Drew Bieber - August Rush-style Guitar Playing~6,212,922~15 years ago 54 seconds~https://www.youtube.com/watch?v=3DlXOWt524IQM
just my channel icon~859,532~15 years ago 3 seconds~https://www.youtube.com/watch?v=3DtrG0aD4Buv4
U Got it bad by Usher - Justin singing TO USHER~15,642,669~15 years ago 1 minute, 20 seconds~https://www.youtube.com/watch?v=3DzXBAGCPvrqc
Justin flirting with Esm=C3=A9e Denters - Justin Singing~18,896,119~15 years ago 1 minute, 12 seconds~https://www.youtube.com/watch?v=3Dko8gepM8MBU
Cry me a River - Justin Timberlake cover - Justin singing (Justin Bieber)~29,924,074~15 years ago 2 minutes, 6 seconds~https://www.youtube.com/watch?v=3DKJWZSEkCrAM
With You - Chris Brown Cover - Justin singing~62,284,873~15 years ago 2 minutes, 43 seconds~https://www.youtube.com/watch?v=3DeQOFRZ1wNLw
Justin singing Someday at Christmas by Stevie Wonder - Final~4,317,416~15 years ago 3 minutes, 12 seconds~https://www.youtube.com/watch?v=3DY0t8w-0GO8Q
Justin singing &quot;Set a Place at Your Table&quot;, an Original~2,015,577~15 years ago 3 minutes, 22 seconds~https://www.youtube.com/watch?v=3DBzRj34ZmyJw
Justin singing Someday at Christmas by Stevie Wonder - Rough~456,264~15 years ago 2 minutes, 44 seconds~https://www.youtube.com/watch?v=3DIgSDS_Rs4JE
Amazing Kids Jam Free Bird Pt 2 - Justin Bieber on drums~685,458~16 years ago 2 minutes, 3 seconds~https://www.youtube.com/watch?v=3Dkq7PIF2Vm_8
Amazing Kids Jam Free Bird Pt 1--J.D./AlexTintinalli/Justin~336,977~16 years ago 3 minutes, 1 second~https://www.youtube.com/watch?v=3DlZbp01dP6QY
Justin singing Wait for You by Elliott Yamin~6,074,065~16 years ago 1 minute, 22 seconds~https://www.youtube.com/watch?v=3DZv4ftT043S0
Justin singing DO YOU by Ne-yo - Request~1,430,488~16 years ago 34 seconds~https://www.youtube.com/watch?v=3DZ23wa40xAZ8
Justin singing You and Me by Lifehouse~3,633,521~16 years ago 1 minute, 59 seconds~https://www.youtube.com/watch?v=3DL9XF7dHbhN8
Justin Bieber on the drums~4,725,140~16 years ago 2 minutes, 29 seconds~https://www.youtube.com/watch?v=3DgSA1Gytz-Os
Justin Bieber playing the djembe~667,268~16 years ago 41 seconds~https://www.youtube.com/watch?v=3D4cvkoalkTpA
Justin singing I'll Be by Edwin McCain~4,632,255~16 years ago 2 minutes, 10 seconds~https://www.youtube.com/watch?v=3DcjHPaLNdwNs
Justin singing Because of You by Ne-yo~17,485,491~16 years ago 52 seconds~https://www.youtube.com/watch?v=3D5yIGhsydtUQ
Justin singing in the bathroom - Back at One- Brian McKnight~16,636,161~16 years ago 1 minute, 3 seconds~https://www.youtube.com/watch?v=3DxHFF2VrHOa8
Justin singing Refine Me~1,377,007~16 years ago 1 minute, 48 seconds~https://www.youtube.com/watch?v=3D1XC1jNo2g8s
Justin playing Kate's song on the keyboards~4,093,838~16 years ago 1 minute, 20 seconds~https://www.youtube.com/watch?v=3D_4miZaIqc7Q
Justin Singing Rapping Basketball by Lil Bow Wow~637,530~16 years ago 3 minutes, 1 second~https://www.youtube.com/watch?v=3DJLBCgTwJa20
Justin singing so sick by Ne-yo Singing Contest~3,197,160~16 years ago 3 minutes, 1 second~https://www.youtube.com/watch?v=3D4vPOmtJyobo
Snippet of Justin on someones old Drums~765,899~16 years ago 37 seconds~https://www.youtube.com/watch?v=3DtjIpqEH9Wr0
Justin singing Respect by Aretha Franklin~3,289,539~16 years ago 2 minutes, 36 seconds~https://www.youtube.com/watch?v=3D3oJyssf8C5k
Justin Singing Fallin by Alicia Keys~8,170,310~16 years ago 3 minutes, 1 second~https://www.youtube.com/watch?v=3DF8kG-SweMls
Justin Singing Angel by Sarah Mclachlan~988,070~16 years ago 3 minutes~https://www.youtube.com/watch?v=3DGSSGdJllqJ8
Justin singing Basketball by Lil Bow Wow~1,008,352~16 years ago 3 minutes~https://www.youtube.com/watch?v=3DrhW3x9IrQzg
Justin Singing So Sick by Ne-yo~10,501,635~16 years ago 3 minutes~https://www.youtube.com/watch?v=3DcsymVmm1xTw
